,Calm_Direct_FinalMax,Calm_Avert_FinalMax,Angry_Direct_FinalMax,Angry_Avert_FinalMax,Fix_a_d_BG,Fix_a_d_EY,Fix_a_d_MO,Fix_a_a_BG,Fix_a_a_EY,Fix_a_a_MO,Fix_c_d_BG,Fix_c_d_EY,Fix_c_d_MO,Fix_c_a_BG,Fix_c_a_EY,Fix_c_a_MO,Dwell_a_d_BG,Dwell_a_d_EY,Dwell_a_d_MO,Dwell_a_a_BG,Dwell_a_a_EY,Dwell_a_a_MO,Dwell_c_d_BG,Dwell_c_d_EY,Dwell_c_d_MO,Dwell_c_a_BG,Dwell_c_a_EY,Dwell_c_a_MO,pctFirstFixa_aEY,pctFirstFixa_aMO,pctFirstFixa_aBG,pctFirstFixc_aEY,pctFirstFixc_aMO,pctFirstFixc_aBG,pctFirstFixa_dEY,pctFirstFixa_dMO,pctFirstFixa_dBG,pctFirstFixc_dEY,pctFirstFixc_dMO,pctFirstFixc_dBG,meanRT-a_a,meanRT-c_a,meanRT-a_d,meanRT-c_d,msTotal.a_a,msTotal.a_c,msTotal.d_a,msTotal.d_c,pctOffscreen.a_a,pctOffscreen.a_c,pctOffscreen.d_a,pctOffscreen.d_c,pctOnBackground.a_a,pctOnBackground.a_c,pctOnBackground.d_a,pctOnBackground.d_c,pctSamplesOffscreenL,pctSamplesOffscreenR,ARI_6_P,SCARED_P
meanRT-a_d,-0.15652639936580992,-0.1278725816988419,-0.15635198169179418,-0.17028252976501912,0.061475404289962676,0.47392037984153096,0.31187812312964613,0.10937911545020305,0.45051148321521656,0.23012859910383845,0.09373216795830179,0.3301144638945227,0.17306540762186928,0.1298513072740125,0.2623158023721422,0.20253791374153107,0.001081682426355643,0.3701567264134722,0.2293267249645963,-0.00134727451396764,0.3486265015874482,0.1738753119320269,-0.0056981404916318455,0.20962880223774477,0.14899714174910303,0.05403328089895981,0.27235411299193624,0.06768950748213184,0.16448279927682719,-0.16991339641320527,-0.04276537740601327,0.1051915970250296,0.23447200986784764,-0.07527826137154207,0.27252599961199053,0.01429307322015487,-0.029710212368292604,0.04710044991403059,-0.09827597055965052,0.010438653309949843,0.9626449133206626,0.90479544948436,1.0,0.9427971873391724,0.3010717699964055,0.18172680404861224,0.28833548893618494,-0.012187731699158034,0.016541288416242566,0.0260430151213144,0.005756452949703141,0.09462902776069596,-0.029083247469144632,-0.019800247648005444,-0.02049839800180653,0.007849985938178802,0.13941693413000053,0.15967485515776048,-0.06908456749873947,-0.2510678934445861
meanRT-c_d,-0.15997595481697607,-0.1262937458738006,-0.15807701421213946,-0.16255300241809567,0.058176267437799606,0.47569874224391195,0.2647984277508774,0.11392639360272915,0.45100390004674396,0.2044210041972669,0.09887186112401043,0.3915490152499778,0.18294300439285122,0.1465167736575232,0.30674175283340954,0.16754778013283939,-0.001118349450000348,0.38290381918927435,0.16387570215266956,-0.00010645544024859288,0.3554282525422913,0.130692265081449,-0.0029985688171448536,0.268938359398448,0.13077805459963976,0.06440089820481572,0.30227586429492326,0.019715038184611716,0.17118091758210724,-0.19658414542268457,-0.041052223429849995,0.1634829117187076,0.17284275188206444,-0.05986574429596153,0.3235211752947754,-0.01057042235655232,-0.05672495786546924,0.1193698540403685,-0.08009756775487986,0.0024332311117228334,0.9399559236033612,0.9134319831719521,0.9427971873391725,1.0,0.32648104390501015,0.1996852139407032,0.2703296730167051,-0.01187892412320806,-0.00018268163874623176,0.003780477711177937,0.025259764115082142,0.07518543401273016,-0.031199400502220823,-0.010975780634454054,0.0017387316997526893,0.022879108174594757,0.0919303590242635,0.13896558869569134,-0.05950283685447692,-0.25461456416857753
msTotal.a_a,-0.17472141333303134,-0.15946029670501177,-0.20721419758782855,-0.18098599511060867,-0.3437556723165633,0.45181996529860957,0.31310994396601105,-0.31220569612246224,0.4632601101526741,0.3428578245548324,-0.34963753410924536,0.46538219206848636,0.288176236999978,-0.26945068112900805,0.42822190730194964,0.247885459545155,-0.3274334874408023,0.333552270625944,0.24092598264155887,-0.2904230788696439,0.38517219065143016,0.25801101489916933,-0.3134365143847328,0.344713522311763,0.2666628666050054,-0.26609527175220943,0.3258353991646556,0.18470770067316822,0.30424748039089544,0.05434553877197879,-0.3619979210839173,0.29873116882518724,0.16522777317350196,-0.32894467451813464,0.32085919724150525,0.12057137600850201,-0.3541857225992748,0.3585242047585605,0.11623581915122222,-0.3634094229372946,0.3758369351586504,0.24842680578487691,0.3010717699964055,0.32648104390501015,1.0,0.18318258726983716,-0.074613448503098,-0.26834687558447673,-0.05825346327090301,-0.031928684676212835,0.05327750922579591,0.08162502732837057,-0.20252796134937606,-0.17830487457977304,-0.12818401590957676,-0.14734928918166504,0.07016430099423605,0.08403522470591981,-0.05893556873147839,-0.1919114154405631
msTotal.a_c,-0.0687821402412478,-0.07628699747853097,-0.07059678312236754,-0.0623407548991525,-0.23157042327585434,0.328182016038337,-0.0390398051700209,-0.21114621932199507,0.3144777915207918,-0.06765362627314102,-0.1868536097193193,0.34068265051463653,-0.1884275206520832,-0.184041679352124,0.27239430183920427,-0.05762443688743925,-0.23930534133732434,0.34758261182009986,-0.003201043512089629,-0.20897804373300344,0.35716137120346214,0.03375384413403535,-0.19280414107812585,0.3062043344853557,-0.13623340207184023,-0.22927802473551712,0.2631044063761578,0.0188937986117658,0.2868783429444865,-0.09682905822186381,-0.22420270687452112,0.2311026450391718,-0.02308110156484628,-0.2915914097043219,0.3398674096471867,-0.15144041091754512,-0.30000630913079834,0.26360296231437896,-0.09593861177470006,-0.18733679714953774,0.1850091811440894,0.18389271418455078,0.18172680404861222,0.1996852139407032,0.18318258726983716,0.9999999999999997,0.24073890266853396,0.11223877806070635,-0.09748866900779607,-0.006599131852213021,0.07585503447891812,0.1630088601210499,-0.17931142225940055,-0.19575640948315495,-0.09532959409562258,-0.04315002985133596,0.04687105545620056,0.10963309258993513,-0.17623069591597998,-0.21977903894307607
msTotal.d_a,0.019371022910046116,0.0629074638347456,0.055124074375413015,0.03572812115423983,-0.03933488753863611,0.1935312280571877,0.04642001953833683,-0.013899030849561945,0.12255667207717763,0.09965098867286351,-0.001137966237288149,0.0804278364630564,0.03179154986294647,-0.02187732570153116,0.048080090913397544,-0.0017548760238866828,-0.052207820950585224,0.25144338256961435,0.029651018225271185,-0.06999937955818063,0.17031592210382446,0.10557810704499919,-0.026845365821160153,0.15511429056741943,0.05301451104172606,-0.04319950027116387,0.1354831132811967,-0.0033467482600199197,0.08264421120371812,0.024860184560245795,0.09555209153199289,0.1337533058161567,0.07591292073206156,-0.0015506373108214594,0.16204184776126856,-0.08591107540359232,-0.05650146715528306,0.031275067150644695,-0.026051276055489684,-0.026979112919721285,0.23209975450149578,0.21710980178486172,0.28833548893618494,0.2703296730167051,-0.07461344850309798,0.24073890266853396,1.0,0.04132208629510007,0.08499030929326913,0.0415785814702256,0.04135888625960955,-0.024085980910497587,0.019176986323082543,-0.03279661244078916,-0.010296071024073627,-0.04513701755782461,-0.008248946118222182,0.0188317732309876,-0.08183521010959119,-0.07278933245775691
msTotal.d_c,0.02105329002015846,-0.008360656916723266,0.03586842830547393,0.03126664629593398,0.1370295932092114,-0.0070135466567636685,-0.17650659246771305,0.11866321533778362,0.045556781119594665,-0.07045508792040961,0.17020060987406532,0.08166294354870648,-0.16573081048720642,0.12449305332516974,0.020991725018898733,-0.092777968232271,0.13164305880953212,-0.03554822211939437,-0.20743747779053515,0.04853554482787437,-0.04261928992376807,-0.0730341848767652,0.12153589006297826,0.004639842004013757,-0.2067459883498969,0.11463289948737539,-0.0455717096697454,-0.0631578806041592,0.0445835300213876,-0.1076167958570368,0.04009088895504913,-0.026480542570325154,-0.01522382359188686,0.1008757306715885,0.0033224260086790833,-0.19845610638564126,0.06186127131379288,-0.047370180860228116,-0.1377254547214683,0.1159667954315863,-0.05594122206848197,-0.07250347602086046,-0.012187731699158062,-0.011878924123208092,-0.26834687558447673,0.11223877806070635,0.04132208629510011,0.9999999999999999,-0.010409591669017377,0.11542174214845924,0.195512324068056,-0.02884598480570893,0.07320647883927185,0.11091025573090094,0.19215953296584448,0.07897532734862837,0.02224151329378869,0.027593324940384748,-0.030354985439904884,-0.0541194448946342
pctOffscreen.a_a,0.05224824048932728,0.01953802170141635,0.030939142792291843,0.07516973943635945,0.14639973069993714,-0.0769513891956011,0.14428535954660784,0.06413757890033413,-0.08409416872836589,0.05303238098095746,0.2415251562988461,-0.1179738855708108,0.07539879742561172,0.2214054931263916,-0.07994615799120251,-0.042629714117306,0.012291159326120552,-0.1957715301700929,0.05948762218176589,-0.044758868837253676,-0.20876438493690744,-0.02785969842858367,0.08917914928976109,-0.22795646853597112,0.042139508657516894,0.03757395284130798,-0.2222182400710592,-0.0343247260941723,-0.10962522669433404,-0.011994498894876632,0.06708367173521536,-0.08496726159878715,-0.09518954428492371,0.1320946194469307,-0.07250864076077423,0.09919932118822178,0.06448738795049638,-0.160045924603815,-0.09760765796985041,0.16779003340085763,0.007102978876650964,-0.054697578606072904,0.01654128841624257,-0.00018268163874623176,-0.05825346327090302,-0.0974886690077961,0.08499030929326913,-0.010409591669017376,0.9999999999999997,0.7414717770459934,0.6683090809960601,0.7115887792203399,0.45086105459849707,0.35329847045839613,0.3313909632930072,0.3691475416935833,0.8335294934656564,0.8231218804854674,-0.24367963896199152,-0.011296916066082227
pctOffscreen.a_c,0.17469483076111603,0.1519821371848049,0.1638622106885095,0.21939813901013358,0.05233985004869424,-0.06008766257470773,0.15360738610912922,0.01214539777670625,-0.006190226804678359,0.05214044652124053,0.08608298754366381,-0.08114480942438564,0.06016301214928101,0.09076006405353777,-0.08135086371893084,0.02993510216477607,-0.048977515485395466,-0.18789848537363868,0.09762852094405211,-0.05880359793504514,-0.13864319487014237,0.044404012833068496,-0.06413737699698582,-0.19406152827632506,0.026403477913997844,-0.07170472944971089,-0.25324386584102754,0.10904135907847155,-0.0572128037216216,-0.08329190332696895,0.09482484305115732,-0.060041589995549004,0.05231906588990744,0.05867867697918788,-0.06252362683797563,0.11068100427981609,0.026235688631378554,-0.1731453426898171,-0.10240789506660714,0.13351539345272012,0.04581737941964293,-0.06970031077352774,0.02604301512131437,0.00378047771117793,-0.031928684676212814,-0.006599131852213001,0.04157858147022557,0.11542174214845925,0.7414717770459934,1.0,0.830493895277262,0.7068767063103567,0.386458498311394,0.508449836110606,0.44649151172940416,0.411632640116287,0.6899121515399965,0.7756619655767552,-0.23110401085549526,-0.04491172599747546
pctOffscreen.d_a,0.1836634403152059,0.1711248282451139,0.17873196049078707,0.23564029311959384,0.007089987987589871,-0.09113781568226959,0.10532821251897821,-0.02171587495244124,-0.030063972854104726,0.09987537127711557,0.06614687558153359,-0.04807875317551791,0.08606496907157216,0.05926356500791128,-0.10662040850011596,0.04627764499889955,-0.10825061280227333,-0.19083123993224368,0.042697880585694875,-0.11879691129926298,-0.10244043629674993,0.05994118572087283,-0.07932461200769911,-0.1444549792352718,0.04800363217669499,-0.11251065787605849,-0.21849999566986902,0.12956133636496042,-0.06747905490865574,-0.02359401695052937,0.09556216856014824,-0.16253716852427338,0.0046186337712280584,0.0750620001646226,-0.03769019522934524,0.04409309769098496,-0.041764112378861296,-0.1349074398914695,-0.0776385911548712,0.08856439592721047,0.039553236586130164,-0.054436880508132925,0.005756452949703131,0.025259764115082156,0.05327750922579591,0.07585503447891816,0.04135888625960956,0.195512324068056,0.66830908099606,0.830493895277262,0.9999999999999999,0.737598716170115,0.33554905288210807,0.41276629519135477,0.5087452042400644,0.41900544638152387,0.7273602387216196,0.7955465092532286,-0.1949135541962712,-0.1286477258734203
pctOffscreen.d_c,0.04736554115467194,0.019645532973108035,0.020363905993250112,0.05849091215735696,0.0769899418424765,-0.1178068472846398,0.22367707456299904,-0.013801093794251866,-0.05460167839309552,0.10542717038352478,0.10732175882594511,-0.12188317007175456,0.1431095614783945,0.12264907708713671,-0.13846842542592214,0.11471015823393792,-0.021152009262322764,-0.22735551191412476,0.17268433048895357,-0.054806515849272125,-0.17401847637335469,0.06369773008122138,-0.010483062449850776,-0.26674718709227424,0.13319128247035267,-0.027003477884381944,-0.287438946810758,0.10706084477145882,-0.17018372094420375,-0.02330271299368592,0.07383109652081848,-0.2526231064861352,0.007162682327659731,0.07754738382380534,-0.13245063781235783,0.10575759429987157,0.047310672872723676,-0.23597475710609464,0.013668867473186127,0.14180295286883876,0.12138671635492893,-0.0316122127224462,0.09462902776069597,0.07518543401273017,0.08162502732837051,0.1630088601210499,-0.02408598091049756,-0.028845984805708918,0.71158877922034,0.7068767063103567,0.737598716170115,1.0,0.35641938613467483,0.33787983117972775,0.38718253162171445,0.5705136880358048,0.8481042377413023,0.8896335838895238,-0.22972725116715678,-0.061469370538657905
pctOnBackground.a_a,0.21683097175942198,0.14109920417011476,0.16050127811027087,0.1808295596370881,0.5862467331985598,-0.3986191684549124,-0.03766578866140538,0.6662124055313831,-0.4047526388705301,-0.13933297629567035,0.5800274195989845,-0.37960221050378035,-0.045027168738882815,0.5178904029260605,-0.41802867913527325,-0.16218509763874348,0.6336962862031161,-0.4718557785469534,-0.03669871129626026,0.6724231952172023,-0.49914077955217306,-0.13912317559102752,0.657957745410297,-0.4518092908026466,-0.062464263123773615,0.6115188940804228,-0.4906603802607574,-0.10999780676447941,-0.39460067280860056,-0.15785468900704763,0.6087687406338819,-0.36358830400145226,-0.16574509094931905,0.5468852214960178,-0.37857029487341376,-0.06524214021754482,0.5557489522720991,-0.32854972818353856,-0.11534413424021606,0.5923700792663174,-0.06624756971127795,-0.11366440209335293,-0.029083247469144632,-0.03119940050222081,-0.20252796134937603,-0.17931142225940053,0.01917698632308255,0.07320647883927188,0.45086105459849707,0.38645849831139406,0.3355490528821081,0.35641938613467483,0.9999999999999998,0.9090575081552104,0.9100824131575818,0.8811399737312074,0.35455276439098815,0.38849959352495683,-0.0007011017910877144,0.2055823185570483
pctOnBackground.a_c,0.26627589446529915,0.1990657324784444,0.23021472248567376,0.2500572002364657,0.5783893323901322,-0.3879985288769412,-0.05451967620957041,0.615744450686803,-0.35682359999089996,-0.1316805316238509,0.5520711300104669,-0.3557560678619494,-0.06479678845076832,0.5323514389687878,-0.40388196088541656,-0.14472633089176695,0.5996960238861032,-0.45854948495987036,-0.034433721385112005,0.6223587143435572,-0.4461184759133598,-0.10204159834354748,0.6020305684610506,-0.4247762850566334,-0.06530361140915443,0.5848591641123608,-0.4987580180104753,-0.07086811396666479,-0.31943110511113293,-0.17817548973721742,0.5579953416105242,-0.3322727228978763,-0.11170989055054818,0.5268600259516663,-0.3482245951081757,-0.051161190454588994,0.5491635468727871,-0.3258832890733906,-0.12934616609618887,0.5916150623101722,-0.018132660985739076,-0.1076153310557048,-0.01980024764800545,-0.01097578063445404,-0.17830487457977304,-0.19575640948315495,-0.03279661244078913,0.11091025573090095,0.35329847045839613,0.508449836110606,0.41276629519135477,0.33787983117972775,0.9090575081552104,0.9999999999999999,0.9412600367996659,0.8578101604810854,0.30396452113253036,0.36791869725865645,0.04500208647457276,0.1754680099349644
pctOnBackground.d_a,0.2710382932970844,0.20708641364054634,0.22851434052569544,0.25590213257868555,0.5458045368285172,-0.3921887270113373,-0.073965169795164,0.5966166025477599,-0.3533391086711037,-0.11006364711540464,0.5199555729890073,-0.329870101452968,-0.04774617355121733,0.4801712623234357,-0.41457882817648467,-0.13395808502654039,0.5735167304239149,-0.452668175745836,-0.06650389788231811,0.5988922194028381,-0.41546158680417566,-0.10470530389040975,0.5773807789379133,-0.3976769324339077,-0.06562922314393278,0.5455818053564695,-0.48570038559759954,-0.04929469471742253,-0.35652804270792393,-0.14994344210750757,0.5666604012091112,-0.3923628762423546,-0.13488071481196887,0.5178789595822242,-0.35565933307873704,-0.0859969459656511,0.5154918707525563,-0.30943091980070203,-0.11828706177900687,0.5730611238142402,-0.01847227706742449,-0.09933852902659679,-0.020498398001806542,0.0017387316997526754,-0.12818401590957673,-0.09532959409562261,-0.010296071024073627,0.19215953296584448,0.3313909632930072,0.4464915117294042,0.5087452042400644,0.38718253162171445,0.9100824131575816,0.9412600367996659,1.0,0.885460096368526,0.3446945042480946,0.4029153561355009,0.053218388579384435,0.1311669113921459
pctOnBackground.d_c,0.22331629787258728,0.15414114880505606,0.17476850397243993,0.18943814207962445,0.5144826010678573,-0.4402321988276478,0.022513250190081303,0.5687118684157736,-0.40300540202574003,-0.06196021753072455,0.5213435284508243,-0.4139987251709257,-0.012634860923024726,0.46874776836898197,-0.4599941279433898,-0.05272280494079787,0.578992679199996,-0.5072814762967115,0.02763802446687286,0.6103727933141289,-0.5034911651669292,-0.049017293756417786,0.5984785217460004,-0.5140192651265607,-0.01825452672571757,0.5508599164330011,-0.5593440397605961,-0.03838263011325613,-0.4154018318041248,-0.12785139142128502,0.5490200780242155,-0.4566954807706494,-0.10741820435710392,0.5070647690154536,-0.41224401674720945,-0.044657280664835,0.5158804761782049,-0.40882291311291885,-0.05842254320028845,0.5897778176714887,0.015164467173522999,-0.10031498430594774,0.007849985938178799,0.022879108174594792,-0.14734928918166504,-0.04315002985133593,-0.04513701755782459,0.07897532734862837,0.3691475416935834,0.411632640116287,0.4190054463815239,0.5705136880358049,0.8811399737312072,0.8578101604810854,0.885460096368526,0.9999999999999998,0.42835208846805994,0.4743047502179185,0.024164136247810622,0.1809343318376325
pctSamplesOffscreenL,-0.03047936899048419,-0.04230468212960338,-0.050578061220185,0.011194791439877741,0.14488312906826586,-0.04658446073788201,0.18147387307824273,0.050309406117324526,0.0014050203069012044,0.09946865134034351,0.2315848601835167,-0.046884041397681646,0.09701306334781451,0.24230639004700943,-0.04126227559644249,0.033734657194715315,0.006884682755201739,-0.18151678400702673,0.10148219535101158,-0.048012197847310506,-0.13050888026447288,0.055124047348060964,0.0674281646064971,-0.18143364884770102,0.06370767625128972,0.0399972399776821,-0.20964438775107602,0.018803168199697934,-0.13845992847268124,-0.001371083807161938,0.010424058739774943,-0.17681461069381343,-0.05653328513288255,0.14438843332049187,-0.10269132490014779,0.04741517809742235,0.06752511381971837,-0.2007658742072314,-0.08620141827752394,0.1939408981953385,0.12647335795380296,0.040174252103712435,0.13941693413000053,0.0919303590242635,0.07016430099423604,0.046871055456200614,-0.008248946118222182,0.02224151329378869,0.8335294934656564,0.6899121515399963,0.7273602387216196,0.8481042377413023,0.35455276439098815,0.3039645211325303,0.3446945042480946,0.42835208846805994,1.0,0.9538542019421054,-0.13205392517250847,-0.02253900292754601
pctSamplesOffscreenR,-0.0339995623314067,-0.0431566867776457,-0.048004617931725425,0.00880114017319384,0.15584709083065473,-0.04117526177145638,0.19141217728822094,0.07014392973088436,0.008800151087681427,0.11216433590006426,0.21003100200667113,-0.015747684266277828,0.12460175323121135,0.2323341052482413,-0.03424009005038979,0.0562166631662455,0.011573987153941548,-0.1808280458175852,0.12298829166764241,-0.03688022360627075,-0.1381861772149882,0.061798046383644306,0.04094497334043423,-0.1745648293064834,0.09030897413216413,0.029735941647408847,-0.21999870263646584,0.062144180494156445,-0.1392841913217625,-0.029487672820565157,0.038338764564174004,-0.1700390942052731,-0.006786400208052759,0.10722321428773979,-0.09207551621342717,0.05744546166164128,0.04423931239310226,-0.18013045358361265,-0.0755726757164957,0.16623414182315377,0.15846839736855567,0.06337939464622691,0.15967485515776045,0.13896558869569137,0.08403522470591983,0.10963309258993517,0.018831773230987586,0.027593324940384772,0.8231218804854674,0.7756619655767552,0.7955465092532285,0.889633583889524,0.3884995935249568,0.36791869725865656,0.4029153561355009,0.4743047502179184,0.9538542019421054,0.9999999999999997,-0.1777752048418065,-0.033560288044587494
ARI_6_P,-0.08128170333145172,-0.08047170990665106,-0.06914265993964036,-0.08299417303319231,0.287856547958753,-0.2735330184949535,-0.05848997129684835,0.30838029611294554,-0.2623753571966831,0.05261799622858285,0.26189497573305376,-0.1471242295993426,0.02903178423233983,0.3180611979210051,-0.16961789513950284,-0.024988796960537726,0.32088306212599815,-0.3522960440065947,-0.012473586592051429,0.3274792134882761,-0.29306352033085903,0.09107265145858195,0.26982593286162876,-0.16337342298282342,0.06388036784012853,0.33013541275526703,-0.2250771642525087,-0.04419831630522392,-0.20942554051778167,0.19447217679598053,0.20283155140970943,-0.18760344327436906,0.016621758732683123,0.38472310633835544,-0.24455018157045375,-0.017987955494389182,0.31257575297444334,-0.20094852958113116,0.05480445907240816,0.36260039873117905,-0.09161731868545031,-0.06924107503613477,-0.06908456749873944,-0.05950283685447692,-0.05893556873147839,-0.17623069591597998,-0.08183521010959116,-0.03035498543990488,-0.24367963896199155,-0.23110401085549526,-0.19491355419627115,-0.2297272511671568,-0.0007011017910876945,0.04500208647457277,0.05321838857938446,0.024164136247810664,-0.13205392517250847,-0.17777520484180653,1.0,0.44745353614029165
SCARED_P,-0.07443966763250276,-0.0588236238833185,-0.07620332360538609,-0.047562707806746374,0.2965049465053005,-0.3521463993979305,0.10430960064160558,0.3008204963010098,-0.39812795820732627,0.02214233961604575,0.24057980666614695,-0.27444900057903443,0.1567693593211847,0.21512691909320533,-0.296875456199578,0.10774588920940181,0.3577859954728665,-0.37700393844585633,0.15998251623160384,0.3370484429092751,-0.40033414379574195,0.08687423539998643,0.3149165638650361,-0.25555571889119233,0.18641684460264163,0.24438648708217153,-0.3250182012036057,0.16053151294533446,-0.39551611728149216,0.2219737609753674,0.2764674456784624,-0.14802763984641804,0.13700852838445374,0.2840543113730702,-0.3099775599373767,0.1784375003540605,0.3589474007172649,-0.2387024835197701,0.25638425818193084,0.29813747807272056,-0.26182789898683256,-0.29382936376435204,-0.25106789344458613,-0.25461456416857753,-0.1919114154405631,-0.21977903894307607,-0.0727893324577569,-0.054119444894634175,-0.011296916066082229,-0.04491172599747545,-0.1286477258734203,-0.06146937053865789,0.20558231855704828,0.1754680099349644,0.13116691139214587,0.1809343318376325,-0.022539002927546032,-0.033560288044587494,0.4474535361402917,1.0
