,Calm_Direct_FinalMax,Calm_Avert_FinalMax,Angry_Direct_FinalMax,Angry_Avert_FinalMax,Fix_a_d_BG,Fix_a_d_EY,Fix_a_d_MO,Fix_a_a_BG,Fix_a_a_EY,Fix_a_a_MO,Fix_c_d_BG,Fix_c_d_EY,Fix_c_d_MO,Fix_c_a_BG,Fix_c_a_EY,Fix_c_a_MO,Dwell_a_d_BG,Dwell_a_d_EY,Dwell_a_d_MO,Dwell_a_a_BG,Dwell_a_a_EY,Dwell_a_a_MO,Dwell_c_d_BG,Dwell_c_d_EY,Dwell_c_d_MO,Dwell_c_a_BG,Dwell_c_a_EY,Dwell_c_a_MO,pctFirstFixa_aEY,pctFirstFixa_aMO,pctFirstFixa_aBG,pctFirstFixc_aEY,pctFirstFixc_aMO,pctFirstFixc_aBG,pctFirstFixa_dEY,pctFirstFixa_dMO,pctFirstFixa_dBG,pctFirstFixc_dEY,pctFirstFixc_dMO,pctFirstFixc_dBG,meanRT-a_a,meanRT-c_a,meanRT-a_d,meanRT-c_d,msTotal.a_a,msTotal.a_c,msTotal.d_a,msTotal.d_c,pctOffscreen.a_a,pctOffscreen.a_c,pctOffscreen.d_a,pctOffscreen.d_c,pctOnBackground.a_a,pctOnBackground.a_c,pctOnBackground.d_a,pctOnBackground.d_c,pctSamplesOffscreenL,pctSamplesOffscreenR
Fix_c_d_BG,0.10309846136861947,0.06623892964759082,0.06729140960186848,0.11181363140679515,0.9305538429767662,-0.43454904589438403,-0.1923900638511768,0.8757618376980276,-0.4403611599789264,-0.19766810639196045,1.0,-0.37803286391098073,-0.15837712955761718,0.9448501060769371,-0.3917839108467328,-0.20783860138226243,0.8484247322639691,-0.5363783197542367,-0.17948754356941304,0.7966043401092292,-0.5549246126512594,-0.17320354270200064,0.9202027974657856,-0.5056076848243544,-0.16062980961126408,0.9096944569240786,-0.48180475385587695,-0.1853677483457078,-0.3905593399791004,-0.18235007375536536,0.6343735660551554,-0.32513249309468784,-0.23231146942602038,0.7673293631783125,-0.4217323273297513,-0.22093069568324544,0.7791812310895205,-0.3858007494785833,-0.1470398279519251,0.9089871144492141,0.06099328265170978,0.03859526106422442,0.09286244028425318,0.10026795699513326,-0.3177849262514218,-0.17993066542580508,-0.03635868490770149,0.17779664631971676,0.22538354817761802,0.09570619953247966,0.07532423498066756,0.12149791149264565,0.571831322811362,0.5517633021722335,0.5233943429589687,0.5283989238868135,0.24689397219912462,0.21819523879378802
Fix_c_d_EY,-0.1135856762292007,-0.09772160216916949,-0.12062044369525038,-0.1197468763915529,-0.373064047084712,0.9003865746261204,-0.07290179520145933,-0.37580141778109794,0.8818206678267437,0.004484885447691126,-0.37803286391098073,1.0,-0.062391892920193114,-0.3167891778667912,0.906859248657128,-0.14745735107655836,-0.4403213212773098,0.7751040569660815,-0.1983207671242013,-0.41269888310807834,0.7397543240433622,-0.11048894099073255,-0.43868810883084064,0.8377418477376557,-0.17051101486125259,-0.40474595655695783,0.7871013915614717,-0.24778478061552026,0.7382012823164108,-0.17493615975411433,-0.40889380871065256,0.734938425941478,-0.08242313725589717,-0.44712030870139896,0.8397117081546287,-0.22975693446047266,-0.4387296665725005,0.8062624512431662,-0.23930586866598633,-0.42126444007851516,0.3383995590388973,0.3501854691368732,0.33607572001093855,0.390282451615429,0.45012390188142,0.35207187117924904,0.07908602501760496,0.07266894651697037,-0.12265853027706053,-0.08093806632439009,-0.04790948687734909,-0.12186361635477011,-0.38184886349369707,-0.36053504638153416,-0.33003543219375847,-0.411029252220057,-0.05973718574003415,-0.014942211857973882
Fix_c_d_MO,-0.17848589039258397,-0.12428392382309718,-0.15460393186625157,-0.15683828589992715,-0.08130385389189376,0.04002767837232989,0.8852422732909879,-0.10106829899764604,0.05457762859109593,0.8658578032957206,-0.15837712955761718,-0.062391892920193114,1.0,-0.14827315016380246,-0.024296867299709576,0.849178688579008,-0.10881947803467434,-0.08408223740869886,0.8105328523627053,-0.14322814770381445,-0.07521897564028604,0.7451557190970151,-0.18029521698487547,-0.21119649853679945,0.9484037563252171,-0.17273783957825534,-0.12708591537058647,0.7315649833825373,-0.13926640391263778,0.7327040987506569,-0.07780706939675089,-0.09357818959950102,0.7007070526026976,-0.13238701663019617,-0.08964428959989398,0.7824233908909007,0.005740549663950711,-0.23469511216334615,0.8244474627712128,-0.13478133915753215,0.1885626128596031,0.1347210661510606,0.1782973037249703,0.18358549951537387,0.286744419127404,-0.16075071631804677,0.019295711482850385,-0.16644286155131457,0.0660713740698044,0.06331807386522764,0.08899795877080252,0.1464447699038619,-0.04861057967232542,-0.06729891474259608,-0.04574029885583996,-0.008059325617149064,0.09254017378607547,0.128172085964031
Fix_c_a_BG,0.06320399825077244,0.025374573068405216,0.04092898254645145,0.06661800166021573,0.9139013614690326,-0.39709494729549105,-0.20371523113993967,0.8267591360747704,-0.40990038319686617,-0.2007035052826179,0.9448501060769371,-0.3167891778667912,-0.14827315016380246,1.0,-0.34789503645850917,-0.202514583856189,0.8039348626725652,-0.49716831865058664,-0.19447079673333728,0.7312023293623572,-0.5168335939167132,-0.20153306603946924,0.8448817845702535,-0.4416325555583906,-0.14806418835537835,0.9128535002397797,-0.4443201614139945,-0.18291827232290844,-0.36087565739999417,-0.2045294539275341,0.5858316747580843,-0.3250914075223726,-0.2085004297138573,0.7909856442454135,-0.35556558724459736,-0.20686379917347386,0.7377777303422768,-0.32155465179025483,-0.14197765842745075,0.8377060953006171,0.10122415312918472,0.0855392375685614,0.1215358288252162,0.14647894842218756,-0.23184374507021244,-0.19623517153581815,-0.06024530115048723,0.13878563278704661,0.20762951356790263,0.10104994101993824,0.0691935073888356,0.13822911992476616,0.5107019466248055,0.5359222702809218,0.48429740593174064,0.47649350516294464,0.2679080643526771,0.23946148269038367
Fix_c_a_EY,-0.08522718874009011,-0.07690210377909565,-0.08475335942349335,-0.09975871823679383,-0.39086500216278475,0.8934459028053978,-0.007593501088042973,-0.4191492097299176,0.8910982791625796,0.06547217556264036,-0.3917839108467328,0.906859248657128,-0.024296867299709576,-0.34789503645850917,1.0,-0.11312368846384138,-0.46280517870633536,0.7924751974004515,-0.15269060541303295,-0.44883969464200635,0.7605708136223323,-0.06115435595802188,-0.457469897372771,0.8068026386076095,-0.13976269897509863,-0.4284994351634527,0.8743022375826087,-0.23991804975943065,0.7121461468459194,-0.09371861783444566,-0.4583843883702832,0.8286408773712206,-0.06887391810722177,-0.4866631159946973,0.858689130328621,-0.1681020738756027,-0.4437774009998145,0.7023784816988909,-0.19637531823399523,-0.4224818690064469,0.27626134551111087,0.3614228874336964,0.27337268795810926,0.3035560486759346,0.41791894546024927,0.30595133473773306,0.024447044737220806,0.01209742315467888,-0.09758216136774772,-0.0729511002005601,-0.09777525960053207,-0.1265006755801403,-0.41909915021327937,-0.40421770632131165,-0.40351254690367777,-0.440584814225879,-0.050679110976909726,-0.0247052294523654
Fix_c_a_MO,-0.18860468128021377,-0.1353178784931742,-0.14476324995759382,-0.13841832545439145,-0.16426151435046163,-0.021229573350999443,0.8470270743692694,-0.1431455465903232,-0.024287732085593615,0.811271143351151,-0.20783860138226243,-0.14745735107655836,0.849178688579008,-0.202514583856189,-0.11312368846384138,1.0,-0.14992949807378034,-0.10713946094050872,0.8417977580821436,-0.18425734261182866,-0.12274786339532584,0.7990737003510913,-0.21527861656302108,-0.28008024464712283,0.8604069314704851,-0.22716868364387433,-0.19235120318586404,0.9259669919980456,-0.14520916525573263,0.6637163240479734,-0.1136932760582149,-0.1466154066107823,0.8906635740773626,-0.21018748450525152,-0.14013311475759416,0.8362927990165645,-0.04965354169926434,-0.25243044381070395,0.792058492580015,-0.2057627446428,0.21848335198903993,0.17472030676494446,0.210705467785193,0.1679232073398315,0.24376057376091648,-0.023923475193586258,-0.012544642477926022,-0.09729219616673479,-0.05330921907358711,0.03305112120590289,0.04925316062515599,0.11743406456810693,-0.1666098149685222,-0.14953379123707025,-0.1320358330802968,-0.04811329825757095,0.02476554561785646,0.06037215615386773
Dwell_a_d_BG,0.08515222491931697,0.03900700175486044,0.05109077593010237,0.06649297568206786,0.9308136064077125,-0.49723773091452567,-0.16547708680192302,0.9046320084843653,-0.5124467680863585,-0.18907278603688857,0.8484247322639691,-0.4403213212773098,-0.10881947803467434,0.8039348626725652,-0.46280517870633536,-0.14992949807378034,1.0,-0.5490631808456977,-0.12560218147812593,0.9326442592645874,-0.5667382367010572,-0.16717779207658304,0.9365284661001255,-0.49302086499510805,-0.09588083739250661,0.9343271205446632,-0.5015599124445379,-0.1029251499459999,-0.46344802775805805,-0.1358990933097175,0.7301203732389461,-0.41676736605594283,-0.15407330530443075,0.7636627986591764,-0.4850240882905774,-0.14773809331432933,0.8782316924424668,-0.3986478695673658,-0.055816283973706145,0.8418870530765963,-0.04210385279689604,-0.038207111439113664,0.008799920218011141,0.0006085527019800486,-0.3140362889525653,-0.20590882180004136,-0.06724035512995402,0.12870370904318912,0.0008198310409743094,-0.04334602465028184,-0.10236552919780356,-0.013741668527613209,0.6250114601303225,0.5910797620315407,0.5720310621238353,0.5793570763355126,0.006660022677300842,0.017705805576302042
Dwell_a_d_EY,-0.05556611696913353,-0.024659847829424635,-0.048510737158402664,-0.07676586992210188,-0.5227741140370973,0.8973125083501005,-0.03839723509883124,-0.5632496003856876,0.8448414458576629,-0.013738289789558128,-0.5363783197542367,0.7751040569660815,-0.08408223740869886,-0.49716831865058664,0.7924751974004515,-0.10713946094050872,-0.5490631808456977,1.0,-0.1356622448158135,-0.5515005053157233,0.9371486195274817,-0.07094775843655673,-0.5349857889689021,0.8963662852982806,-0.14352088401087681,-0.5178641780436004,0.9113500570385928,-0.17914440495447398,0.6451544786352541,-0.15856558547870325,-0.5056379179782117,0.6030662707403147,-0.03328572504583755,-0.5778680474207268,0.8087100229935748,-0.1535921112293716,-0.5127530054524693,0.6063148317024781,-0.17576064068683991,-0.5617453266861776,0.37164105155372246,0.4423467137167642,0.37967082608037506,0.37802017796059195,0.3170523074007998,0.37989661876292147,0.23279658331026032,-0.04783370392655883,-0.2060731689395887,-0.1820148289333015,-0.18471435863788307,-0.22027781271972194,-0.4722604342828911,-0.46212559982740337,-0.44595191250242494,-0.4941188717146193,-0.1957904071475748,-0.17289934996481218
Dwell_a_d_MO,-0.2109991045912404,-0.16162910759695664,-0.18199305591117645,-0.19016537994055002,-0.12616786213666048,-0.04024016414429152,0.9437826972851303,-0.11513506878826824,-0.05000532709727229,0.7921549252407225,-0.17948754356941304,-0.1983207671242013,0.8105328523627053,-0.19447079673333728,-0.15269060541303295,0.8417977580821436,-0.12560218147812593,-0.1356622448158135,1.0,-0.15516132923341627,-0.13829649313047296,0.8358242658933065,-0.18678319218127695,-0.31253969278319593,0.8746890588536067,-0.2023368879670611,-0.23602963416547734,0.8074260676603213,-0.13949155731278431,0.6486750658856042,-0.10074427689297923,-0.11930045317520391,0.7566301504742814,-0.19971261090696354,-0.14901537423049369,0.8380528850710284,-0.04945159353155982,-0.28470125593175966,0.6914629840684657,-0.1707050728894015,0.242384493939054,0.1920329147958049,0.23614530418325605,0.16452244800082602,0.23999858819170594,0.023572899317511685,0.014422698044074313,-0.20865695434204465,0.047316469757745956,0.10114722901217663,0.04662017610866258,0.1763315852477027,-0.041661687471815416,-0.038713542612057984,-0.06404312913121454,0.03276354855950391,0.09459128751804424,0.12742251793370707
Dwell_a_a_BG,0.08538307717195386,0.033016647358719266,0.04110137399050315,0.060858935109960835,0.8283999058964482,-0.4920256267976036,-0.1953520503685291,0.9318931388758698,-0.49747941771556925,-0.23412844336503044,0.7966043401092292,-0.41269888310807834,-0.14322814770381445,0.7312023293623572,-0.44883969464200635,-0.18425734261182866,0.9326442592645874,-0.5515005053157233,-0.15516132923341627,1.0,-0.5674291737934694,-0.20081260730143988,0.9204378672302861,-0.47546782321685027,-0.14097570354204947,0.895980091536554,-0.47646264815563194,-0.13295853521972992,-0.46511572572368187,-0.18963226221989696,0.7850788364998724,-0.37646230884727216,-0.1700370186482504,0.7359071533427728,-0.4874665680367599,-0.1852381160423428,0.8055016062827989,-0.3710683427434991,-0.11017360983518995,0.8289284646510606,-0.05552701143870853,-0.04013046817482954,-0.0023631229438663935,0.0019136669701352502,-0.2622862946801448,-0.20542298660737165,-0.09858691293568449,0.05824559832600344,-0.05391217070020718,-0.04863103083359836,-0.10868896834854216,-0.039749609984332857,0.6653844527808301,0.6225953459745238,0.6016962892337903,0.6155811906110076,-0.024321030519727362,-0.02696334707338282
Dwell_a_a_EY,0.0024837023695044886,0.03379829749427974,0.011540025690463841,-0.0066984533354309,-0.5269106628236443,0.8472773972412565,-0.032127886050395967,-0.5814531688809178,0.875064653070715,-0.0005547196151483178,-0.5549246126512594,0.7397543240433622,-0.07521897564028604,-0.5168335939167132,0.7605708136223323,-0.12274786339532584,-0.5667382367010572,0.9371486195274817,-0.13829649313047296,-0.5674291737934694,1.0,-0.08028639964654638,-0.5630739881328225,0.8845440762524291,-0.13714831917374323,-0.5397518835816935,0.9035731028124253,-0.18539563641050955,0.6430363651378074,-0.17342905379337642,-0.530784143057012,0.5532946137989777,-0.054980507763240434,-0.5810496049647706,0.72066462635096,-0.18494551133110837,-0.5128306027999572,0.5471205048641459,-0.19419806495589537,-0.5395033503349956,0.36890064268947764,0.405593750344938,0.35864158213983094,0.3505485888289047,0.3704338448015277,0.3902130577546515,0.1473425883925092,-0.05319343082165627,-0.2215379494188597,-0.13095381689731123,-0.09551798042908886,-0.164224519593068,-0.49840958205738095,-0.44776033932066206,-0.40625480584953455,-0.48560093586268177,-0.14280672552090143,-0.1281722591179901
Dwell_a_a_MO,-0.22017630014913242,-0.16254178226710128,-0.16566697806545072,-0.1715193456680612,-0.16422205167957057,0.02441348798226724,0.8252044417176183,-0.18275836543306684,0.023675733453746114,0.893771037741868,-0.17320354270200064,-0.11048894099073255,0.7451557190970151,-0.20153306603946924,-0.06115435595802188,0.7990737003510913,-0.16717779207658304,-0.07094775843655673,0.8358242658933065,-0.20081260730143988,-0.08028639964654638,1.0,-0.18530747604836242,-0.22047235987541966,0.7497761169094626,-0.21803325300393628,-0.16427150356890377,0.7464590666409062,-0.09761806501400168,0.7569804218916533,-0.21313023747614193,-0.10393410207995676,0.7847374073647663,-0.19398120951803371,-0.09333253250056622,0.6611536489338204,-0.11030476416758364,-0.25279410027132515,0.6047201440022977,-0.113644246462977,0.19116547295305017,0.1347654002771262,0.18160519947914242,0.13154053016472841,0.2567339907645342,0.059928999088569454,0.08683461112148666,-0.07596619610134088,-0.03945386494906292,0.04855072366569631,0.06386584834840252,0.06888974533714455,-0.14352053096264208,-0.10578651924450182,-0.10178959228554225,-0.04273469391788357,0.049250727569935676,0.06698770379978283
Dwell_c_d_BG,0.0967334806745131,0.04645883797249642,0.05654537484661404,0.08257672180608266,0.8955195934357529,-0.48915785335076845,-0.21997770444202167,0.8950378296148293,-0.5056658920092916,-0.22194759505722123,0.9202027974657856,-0.43868810883084064,-0.18029521698487547,0.8448817845702535,-0.457469897372771,-0.21527861656302108,0.9365284661001255,-0.5349857889689021,-0.18678319218127695,0.9204378672302861,-0.5630739881328225,-0.18530747604836242,1.0,-0.5008596736933286,-0.16572428040726175,0.9468962468153803,-0.4889807396378721,-0.1774416590774111,-0.4255398069446766,-0.17925714054249575,0.6816964272021477,-0.3776411846057693,-0.22890508174495847,0.7573183544905729,-0.4653485377364266,-0.22333336244777358,0.8048194493142837,-0.3865598355709713,-0.12694592287871642,0.8663724505977058,-0.03653188572166934,-0.057688053252581604,-0.002356165944963322,-0.0010301437771667742,-0.2919956127098434,-0.176449625823284,-0.05130248963487074,0.12505235868487602,0.07716663244710253,-0.0558247867665485,-0.07137411729457016,0.0009439865617142058,0.6507926117962002,0.5989746787691786,0.5791641707629549,0.6024651596541488,0.07764291401257958,0.04884589156996411
Dwell_c_d_EY,-0.07935391668826156,-0.05954294460378363,-0.07230782469116516,-0.089323556074624,-0.4710184303040113,0.8000933577329611,-0.22605504536866294,-0.5060533805896424,0.7736187473902303,-0.17066912911237236,-0.5056076848243544,0.8377418477376557,-0.21119649853679945,-0.4416325555583906,0.8068026386076095,-0.28008024464712283,-0.49302086499510805,0.8963662852982806,-0.31253969278319593,-0.47546782321685027,0.8845440762524291,-0.22047235987541966,-0.5008596736933286,1.0,-0.28686730674659694,-0.46521353505066193,0.9243908627896537,-0.3159953899121168,0.61324931838316,-0.22235320296258956,-0.4750989704201872,0.6301052149552115,-0.1951530253132054,-0.4802912740181308,0.7644609556736254,-0.3259570638112155,-0.4927379577762835,0.7012354326422267,-0.2810255424691564,-0.5061951207445528,0.2159677863254664,0.31344881757461995,0.21878389608996723,0.26707252518082303,0.32541136629599204,0.32779800973786016,0.155480886794275,-0.007615067618038341,-0.23098793988530802,-0.1937500903132317,-0.14436677000630518,-0.2665642247573254,-0.45312008738874965,-0.43092284591356517,-0.39791243944603405,-0.5103888336333643,-0.19763539143509432,-0.1730177620528436
Dwell_c_d_MO,-0.20371145076793196,-0.15018175051348745,-0.1810752933520327,-0.18943958441185207,-0.08164515726167614,-0.0582443474853129,0.8607194718968736,-0.1085051497520512,-0.05907015172086709,0.8023087868396727,-0.16062980961126408,-0.17051101486125259,0.9484037563252171,-0.14806418835537835,-0.13976269897509863,0.8604069314704851,-0.09588083739250661,-0.14352088401087681,0.8746890588536067,-0.14097570354204947,-0.13714831917374323,0.7497761169094626,-0.16572428040726175,-0.28686730674659694,1.0,-0.16430517717572515,-0.20535844749349633,0.793934479578684,-0.16454100216722783,0.7313855133244147,-0.06862345244208667,-0.1372628698990336,0.7352770809705284,-0.13451333649527597,-0.1581540310203153,0.808418723726394,0.02224071700194745,-0.2590176784724231,0.8678562720241577,-0.16074694610947035,0.17390759113058232,0.11476171230288826,0.155753019645991,0.13150756684142767,0.26379284431967653,-0.1061499247792046,0.0407759701379553,-0.20848048128741772,0.03236232338000659,0.029432151088178923,0.050854872831639794,0.13591311936919695,-0.06661128167282615,-0.06925461276649217,-0.06410289452848882,-0.014178309282634772,0.057140903843530086,0.09387671201360216
Dwell_c_a_BG,0.08713379825345707,0.032152560216616374,0.051142927950303424,0.0629098319072743,0.9148749887185904,-0.4694262011375828,-0.23478125463771612,0.8967731095148374,-0.47609358011829916,-0.2401280660847707,0.9096944569240786,-0.40474595655695783,-0.17273783957825534,0.9128535002397797,-0.4284994351634527,-0.22716868364387433,0.9343271205446632,-0.5178641780436004,-0.2023368879670611,0.895980091536554,-0.5397518835816935,-0.21803325300393628,0.9468962468153803,-0.46521353505066193,-0.16430517717572515,1.0,-0.4679019646888297,-0.19384545691113805,-0.4162171826102269,-0.21999742512996917,0.6746711717317069,-0.39812399066683435,-0.22513858434264974,0.8164180421088613,-0.45213710023043674,-0.2373111063134126,0.8034763430823544,-0.363821613481985,-0.12302003105115057,0.854234564746145,0.015491798386721356,0.0016694479928068115,0.05067729969445172,0.06577907563537726,-0.23650917534440918,-0.22948467692622002,-0.07400345321832331,0.1250293982303782,0.02794418533760037,-0.060963730673937705,-0.10205591930995639,-0.011672096258044407,0.6051143143983552,0.5865594996477583,0.5490689325074455,0.5569272979472917,0.06412668534444667,0.039036128993954276
Dwell_c_a_EY,-0.05496049268973453,-0.040890044397167584,-0.04382073713653571,-0.08102865956506647,-0.46604166203803893,0.8383678625656971,-0.1254696663917254,-0.49935169986314365,0.8205147520437235,-0.06459918964429462,-0.48180475385587695,0.7871013915614717,-0.12708591537058647,-0.4443201614139945,0.8743022375826087,-0.19235120318586404,-0.5015599124445379,0.9113500570385928,-0.23602963416547734,-0.47646264815563194,0.9035731028124253,-0.16427150356890377,-0.4889807396378721,0.9243908627896537,-0.20535844749349633,-0.4679019646888297,1.0,-0.27438440192609487,0.6417182920398302,-0.17234612987410913,-0.4758186717135549,0.6924211290346132,-0.1296787404814691,-0.5104206893738977,0.7983892373211793,-0.24367490996209382,-0.48384141264525354,0.627927578044919,-0.2254938856773971,-0.49577827660573615,0.27237853271916407,0.4131138684331058,0.2844240761624096,0.29798755695372625,0.3143981465825009,0.30373848747396953,0.10998199889545361,-0.05553217273320404,-0.23603264607274052,-0.24100640081448732,-0.20719571464582173,-0.2721234373678355,-0.48939968218919594,-0.49761190614532363,-0.47264103394024554,-0.536823762730663,-0.2167965690119988,-0.20614258427124493
Dwell_c_a_MO,-0.11513609284931664,-0.06263786215112173,-0.06673953993012414,-0.04868916376040022,-0.12811119991497016,-0.14457783710833694,0.7384090472108136,-0.10297756360026378,-0.160098742475026,0.6678018008687949,-0.1853677483457078,-0.24778478061552026,0.7315649833825373,-0.18291827232290844,-0.23991804975943065,0.9259669919980456,-0.1029251499459999,-0.17914440495447398,0.8074260676603213,-0.13295853521972992,-0.18539563641050955,0.7464590666409062,-0.1774416590774111,-0.3159953899121168,0.793934479578684,-0.19384545691113805,-0.27438440192609487,1.0,-0.2042223148094407,0.5894225388517998,-0.055762688479903136,-0.20715379155284022,0.8670303085075781,-0.16546392057417644,-0.22350070348746695,0.8015845707977051,-0.0077196436881949385,-0.27232167919137884,0.7532676643325809,-0.16843565057692314,0.08381531383332302,0.0597690307260934,0.07590198324078216,0.02090393162982506,0.1820971256662425,0.04410084022664958,-0.012432039885057982,-0.06729561926526077,-0.04346950501195594,0.11108873755050858,0.1314977582890247,0.10944217918936838,-0.11417238264941791,-0.07566110705742889,-0.0483571161084304,-0.0346240088416484,0.011509337177431094,0.06564307413138758
pctFirstFixa_aEY,0.014606301077015542,0.016647194514773356,0.027421293047325802,0.0038836194595319317,-0.43320069366782993,0.7312686059859527,-0.07668084116164545,-0.4676876576990069,0.7596320434594701,-0.006296923576184268,-0.3905593399791004,0.7382012823164108,-0.13926640391263778,-0.36087565739999417,0.7121461468459194,-0.14520916525573263,-0.46344802775805805,0.6451544786352541,-0.13949155731278431,-0.46511572572368187,0.6430363651378074,-0.09761806501400168,-0.4255398069446766,0.61324931838316,-0.16454100216722783,-0.4162171826102269,0.6417182920398302,-0.2042223148094407,1.0,-0.16598130185091373,-0.4846586340384997,0.7064055770781689,-0.09101981006739783,-0.4530381067264772,0.7987319501537538,-0.1737038510464559,-0.4567489488549513,0.7616312308411142,-0.18189381507632305,-0.45945277013927727,0.1874852244379754,0.19451379217061868,0.17823502601712246,0.17031349724350478,0.2926599600117926,0.3214957207689271,0.06627215345451859,0.032399021484689434,-0.1237918735471345,-0.05213634644320074,-0.06210222790630099,-0.16171894511106627,-0.39649924986251284,-0.32444643924647043,-0.3498996594566342,-0.4016711720704139,-0.15019712839576826,-0.1303673524703536
pctFirstFixa_aMO,-0.16520677566506065,-0.12089082345900395,-0.12889598438558048,-0.13900326549698694,-0.13068961802704104,-0.11455506254936017,0.6563257453588719,-0.190517339198925,-0.1334761670082748,0.76873603504381,-0.18235007375536536,-0.17493615975411433,0.7327040987506569,-0.2045294539275341,-0.09371861783444566,0.6637163240479734,-0.1358990933097175,-0.15856558547870325,0.6486750658856042,-0.18963226221989696,-0.17342905379337642,0.7569804218916533,-0.17925714054249575,-0.22235320296258956,0.7313855133244147,-0.21999742512996917,-0.17234612987410913,0.5894225388517998,-0.16598130185091373,1.0,-0.1739304407305225,-0.08490774026933415,0.5839878086792764,-0.13127783080090447,-0.14733973037953857,0.6819968272279001,-0.03725810558526991,-0.21825496853693183,0.7557851898241325,-0.09781907757569613,-0.17160805537831297,-0.15956344337504133,-0.15879281673308138,-0.19410996615653295,0.0543260340888445,-0.06420167060552837,0.014109129869974249,-0.11153756899415129,-0.0220173288470807,-0.07951952602338205,-0.02032979004463469,-0.01920899879977949,-0.1619608581715666,-0.18220738829669988,-0.14811626637221062,-0.12282884269685639,-0.008581896078902767,-0.02497993555104522
pctFirstFixa_aBG,0.15798010262347106,0.12333466253288691,0.11682775475876321,0.14258566571113626,0.6933631095479107,-0.4490696279760119,-0.14019675379346896,0.8112006087383016,-0.4839889516010255,-0.20836563816979162,0.6343735660551554,-0.40889380871065256,-0.07780706939675089,0.5858316747580843,-0.4583843883702832,-0.1136932760582149,0.7301203732389461,-0.5056379179782117,-0.10074427689297923,0.7850788364998724,-0.530784143057012,-0.21313023747614193,0.6816964272021477,-0.4750989704201872,-0.06862345244208667,0.6746711717317069,-0.4758186717135549,-0.055762688479903136,-0.4846586340384997,-0.1739304407305225,1.0,-0.3856803599537772,-0.12683241196042375,0.7401243016523125,-0.4387469702994904,-0.07418268634754634,0.7804626589379304,-0.32420776348065244,-0.0503233542039669,0.6994733737502673,-0.10460184897047163,-0.07581674613705244,-0.04299887749236957,-0.03963882827766552,-0.3419967567271213,-0.2179517296330433,0.07246463439940809,0.04618485800125128,0.06021638528869338,0.10024160164982816,0.1005859709471834,0.08208844832631755,0.6055423120953242,0.5586709576413497,0.569119712111354,0.5526495973418961,0.02403523110042019,0.044086761345478606
pctFirstFixc_aEY,0.00794014162018317,0.01741874848804478,0.005760137442334968,0.006911211572230391,-0.3688793889870372,0.6974007801610396,-0.04816473569509857,-0.36195779358740604,0.6719398845720485,-0.04995443614482021,-0.32513249309468784,0.734938425941478,-0.09357818959950102,-0.3250914075223726,0.8286408773712206,-0.1466154066107823,-0.41676736605594283,0.6030662707403147,-0.11930045317520391,-0.37646230884727216,0.5532946137989777,-0.10393410207995676,-0.3776411846057693,0.6301052149552115,-0.1372628698990336,-0.39812399066683435,0.6924211290346132,-0.20715379155284022,0.7064055770781689,-0.08490774026933415,-0.3856803599537772,1.0,-0.0940985648274975,-0.49067891231370686,0.7864597973317758,-0.15414469374096534,-0.4367540442586925,0.7388925043810483,-0.1561385619294457,-0.3761599523571151,0.12664298874794105,0.22375117579687606,0.1194463436601109,0.1632118194671364,0.2943146478128018,0.26542154475444957,0.10432925200999067,-0.03326847118521267,-0.10263151314258574,-0.051683241522584474,-0.15216055302785678,-0.23716642598436272,-0.3657558408713555,-0.33365778992415773,-0.3814338372453389,-0.43692096796109675,-0.17899530702429228,-0.1571931212898762
