,ARI_6_P,Angry_Avert_FinalMax,Angry_Direct_FinalMax,Calm_Avert_FinalMax,Calm_Direct_FinalMax,Dwell_a_a_BG,Dwell_a_a_EY,Dwell_a_a_MO,Dwell_a_d_BG,Dwell_a_d_EY,Dwell_a_d_MO,Dwell_c_a_BG,Dwell_c_a_EY,Dwell_c_a_MO,Dwell_c_d_BG,Dwell_c_d_EY,Dwell_c_d_MO,Fix_a_a_BG,Fix_a_a_EY,Fix_a_a_MO,Fix_a_d_BG,Fix_a_d_EY,Fix_a_d_MO,Fix_c_a_BG,Fix_c_a_EY,Fix_c_a_MO,Fix_c_d_BG,Fix_c_d_EY,Fix_c_d_MO,SCARED_P,meanRT-a_a,meanRT-a_d,meanRT-c_a,meanRT-c_d,msTotal.a_a,msTotal.a_c,msTotal.d_a,msTotal.d_c,pctFirstFixa_aBG,pctFirstFixa_aEY,pctFirstFixa_aMO,pctFirstFixa_dBG,pctFirstFixa_dEY,pctFirstFixa_dMO,pctFirstFixc_aBG,pctFirstFixc_aEY,pctFirstFixc_aMO,pctFirstFixc_dBG,pctFirstFixc_dEY,pctFirstFixc_dMO,pctOffscreen.a_a,pctOffscreen.a_c,pctOffscreen.d_a,pctOffscreen.d_c,pctOnBackground.a_a,pctOnBackground.a_c,pctOnBackground.d_a,pctOnBackground.d_c,pctSamplesOffscreenL,pctSamplesOffscreenR
Fix_a_d_BG,0.08115245928178381,0.7191987613943458,0.8336693005346726,0.8199320971561976,0.7114500317755726,1.2359558809994115e-14,3.949566626276332e-05,0.3544746178912642,6.951122816515974e-25,5.8797323274923886e-05,0.49255595832712157,1.6798820987926747e-22,0.00040144571033396483,0.49383136213408135,5.669414471355291e-20,0.0006631957777114191,0.692293336492823,1.1622968313097655e-19,0.0012235117423698423,0.36377226226026416,,0.001732241118075893,0.40355755267874105,7.445685350141e-23,0.004736941203079007,0.3567031648991221,1.1052903315071567e-24,0.01198461584928244,0.6939871441283213,0.06897212014823433,0.9036411065109198,0.7936390877099179,0.9615414176700352,0.8020986406315743,0.026740374475858662,0.19767837898534082,0.8592253544140861,0.4875475758226957,1.2491907347147858e-08,0.001480808152466991,0.48256243781069685,8.595774994528653e-19,0.0015251615162332579,0.4018242679347875,2.480994150636929e-11,0.008533774016736127,0.3282939724260084,5.103107387569451e-18,0.013974726276656349,0.7174928030905524,0.4527565901580983,0.8199320971561976,0.9749784008026243,0.7391697371931036,7.97914931400692e-06,1.1574779146511064e-05,5.129049104146461e-05,0.0001822244583438956,0.4579925655584289,0.4135835497439588
Fix_a_d_EY,0.10566346800382215,0.39605653779046945,0.4538169265689448,0.5590652380149834,0.45878666095848,0.00024774543369962185,1.3613363671439798e-15,0.9783429956297192,0.00013083989116381112,5.669414471355291e-20,0.8008848867691664,0.0006185651679720417,5.233218100235536e-15,0.3879201994373676,0.00022669200725858823,5.238251619591932e-13,0.7451333469267869,0.001494280493499336,1.2314811419080435e-28,0.5251309224910998,0.001732241118075893,,0.6703785042189548,0.006311641062421847,1.3046580052431454e-19,0.8502136136246253,0.0015622922838987418,7.591858055714191e-21,0.902001932633932,0.022187812746384313,0.0007262387916384441,0.0007587044065135596,0.0008643111071099294,0.0007164095494255405,0.001534849013359503,0.03747087563093481,0.30378044485436645,0.9749784008026243,0.0012440493197274796,1.0675332706869394e-09,0.4963518333081042,0.0008116923597519039,1.1431716645361328e-17,0.5793665137109906,5.68098479249352e-05,1.608075333614409e-08,0.9698214500691226,0.00035099984984354895,7.18278887417371e-08,0.3114404705182531,0.7391697371931036,0.7992199089369582,0.6805097118966081,0.5685220298434486,0.007223198490673352,0.009505613137148032,0.008511310865891632,0.0021753690393282927,0.8393117677598788,0.8514412035416775
Fix_a_d_MO,0.8014962550248024,0.2578497527258097,0.2610571765532424,0.33200960477795083,0.19564862595970658,0.26971954543434296,0.8169063024400174,2.2409289696172003e-14,0.3449081412387184,0.8062724518775051,6.523384141760487e-27,0.16755614224152435,0.43113480465300985,3.3131835798412857e-10,0.1976037354495494,0.17927605093363247,7.258384894419028e-17,0.45523145009678584,0.6745516455463653,1.0979978807785382e-18,0.40355755267874105,0.6703785042189548,,0.24991289894156368,0.8971496922081779,7.952792014539132e-16,0.2705450899437796,0.7198970022531525,4.840633818588331e-19,0.623840347099165,0.05104336664343112,0.05168296400804436,0.17038879482822933,0.12149989914216461,0.050713477396257686,0.8606150618367528,0.8398722544487287,0.35003177240360833,0.45495858031253406,0.6559143288668096,1.8301547039017602e-07,0.6559143288668096,0.8275390990282492,3.8244587717424183e-14,0.1615940250761132,0.762588368906856,8.855935217256051e-10,0.2947315244608633,0.13137349750933128,1.1596106813063213e-07,0.4593154799573057,0.42398947145493215,0.6220816878286349,0.21740042970245047,0.8669042702146202,0.815077623351368,0.7514496495227843,0.9201268445867927,0.3370412245561567,0.30852223154143416
Fix_c_a_BG,0.045840133377394864,0.7608536115367969,0.8458017055690872,0.9018500424498772,0.7744627675675456,7.341200022598399e-10,9.861992906644941e-05,0.2603042609791806,6.432011609489324e-14,0.0002645616151998465,0.28240358332956605,5.862433712379702e-22,0.0012600685366391852,0.3244825995539906,5.088410191254125e-16,0.002298090847164353,0.432392311245658,2.5590211528746133e-14,0.0036854335311385373,0.25817420115531703,7.445685350141e-23,0.006311641062421847,0.24991289894156368,,0.018589119522498997,0.26642736212093837,1.8978770881316533e-27,0.04895524776422413,0.4244714713029906,0.24135924054213628,0.6227465035292531,0.5162769630820063,0.7224848508247013,0.4525083157975489,0.11299990294386614,0.32930185453761374,0.9210184551514501,0.5392231105019056,9.22216499563347e-06,0.01581598522176456,0.2608512512211898,1.1151685778487835e-10,0.015633865261902857,0.2560604637201566,1.0696454674340193e-12,0.030362565613749285,0.25107005817398453,8.755324836467655e-16,0.04493251519243017,0.46113760835320394,0.2233527409585634,0.6817846486702287,0.8010754448288915,0.5486448712830392,0.0001616422225076283,9.04840591982758e-05,0.0006218598539866799,0.0009014094868782917,0.17085207492372415,0.1961865057469248
Fix_c_a_EY,0.3677139612738504,0.46577963258121335,0.5219868762716917,0.5597382669049722,0.5206499946531987,0.0009089451626413387,8.06721277292601e-11,0.708092550835249,0.0003860814222975434,2.1128974879909828e-12,0.3451170965981832,0.0018456504466877089,1.1808104711931553e-17,0.12085643312705897,0.0005732474080155169,1.4683089846086059e-13,0.39595086467976187,0.0023172838207010326,2.520180145871318e-19,0.8420667357756951,0.004736941203079007,1.3046580052431454e-19,0.8971496922081779,0.018589119522498997,,0.48170458944736017,0.004709318093212629,5.148188786053311e-22,0.8539713758966481,0.06865558630099891,0.09940120470156356,0.1264011137442405,0.024910712403568215,0.057199023069855776,0.003168593030845368,0.10762740335668819,0.8351684508787682,0.9240710342608299,0.0007703013559334492,5.682788658383821e-09,0.573594975343065,0.0006937869541771628,1.9954300816732807e-16,0.2943566360363072,0.00024774543369962185,2.5723474278918865e-14,0.6745516455463653,0.001210481248089235,1.7864626298057017e-09,0.2426666865102723,0.7253015803262285,0.7199068724599769,0.6176164392392,0.4829427236191816,0.004293771621152544,0.006311641062421847,0.004709318093212629,0.001202814038302536,0.851387701912383,0.8812225875101178
Fix_c_a_MO,0.9112503204885093,0.3860747537960718,0.36020132637231034,0.3928459014790143,0.23555912244136798,0.3114404705182531,0.44009956030059655,6.763369428892975e-13,0.3913967688729877,0.513370721786632,1.898789926830235e-15,0.19613028187667664,0.21813163269300212,7.981791473303194e-24,0.2134613421022864,0.06865558630099891,7.800757104926843e-17,0.44792945393721817,0.8420667357756951,1.4484642367411944e-13,0.3567031648991221,0.8502136136246253,7.952792014539132e-16,0.26642736212093837,0.48170458944736017,,0.236326410307671,0.4018242679347875,4.975226593495103e-16,0.6145863284167323,0.23555912244136798,0.276937335185697,0.3904922986740645,0.3758897342142942,0.15871202919749922,0.8047246541733171,0.9953653163348162,0.6745516455463653,0.5728648255620318,0.36620647318588645,1.1725257827865432e-07,0.7932304397155979,0.39030638202762136,4.764970646959296e-15,0.23799891590026004,0.35825340322030613,1.7541142791758055e-19,0.21881357777740873,0.14175820535541367,1.2497328361197593e-12,0.8472004732121613,0.8958725419216033,0.840194517770141,0.5823130478991849,0.392887291890007,0.4584654889368586,0.5010673849837038,0.819912939415883,0.8827392171243158,0.809923718801305
Fix_c_d_BG,0.12702848883176737,0.6191291691212041,0.8014962550248024,0.8014962550248024,0.6592591807770698,1.0218382641671317e-12,1.1295389360192668e-05,0.3294137487744054,2.6635600589147246e-16,3.6429779043068546e-05,0.31187605261076917,1.3277118157420736e-21,0.0002353330603044319,0.30533163666303925,4.383288496513758e-23,0.00021249973059769803,0.372808246041093,4.962348075215356e-18,0.0011522420479408782,0.2573010094753792,1.1052903315071567e-24,0.0015622922838987418,0.2705450899437796,1.8978770881316533e-27,0.004709318093212629,0.236326410307671,,0.010975114879687073,0.38022995479085736,0.17440246644900434,0.7934768104190879,0.672156521433938,0.902677653517929,0.6503177136783092,0.023543404116677408,0.3207394812427126,0.9956197732297062,0.3663447352419651,6.904300495079941e-07,0.005717377364415403,0.3114404705182531,3.56163955789253e-12,0.001974430901319772,0.19852197310602032,2.0053908633629195e-11,0.02510684007509428,0.17275646780141005,8.361999135476346e-22,0.010331269815088329,0.42974595218201633,0.1727328801332082,0.7042955709965101,0.7800243962959676,0.6151861124461162,1.0849645969277638e-05,3.9299861929703085e-05,0.00014924152815012904,0.00014189038003699852,0.19767837898534082,0.25717130226565604
Fix_c_d_EY,0.449533178581555,0.48024844363166413,0.47469321246031315,0.570652039474253,0.501112414731546,0.00465605289372311,2.3244492440440457e-10,0.5559952129102076,0.0015431023248332959,7.79032080306756e-12,0.2581588418994622,0.005983352271506593,1.3997285426813082e-12,0.13432893557317505,0.001861429853649324,3.374929698819441e-15,0.34135973020785154,0.012448974568196351,4.840633818588331e-19,0.9857764415894944,0.01198461584928244,7.591858055714191e-21,0.7198970022531525,0.04895524776422413,5.148188786053311e-22,0.4018242679347875,0.010975114879687073,,0.7680183588051012,0.10442854437582644,0.030727178243252714,0.036065399172334096,0.025332845303926835,0.008631541167843778,0.001004028881514024,0.028722161013473864,0.723109263445446,0.7191987613943458,0.005261290519707189,2.906092362683843e-10,0.3244825995539906,0.0015622922838987418,1.3613363671439798e-15,0.1690335685902443,0.0015762639002337528,3.226151851899472e-10,0.6745516455463653,0.0026420791022509034,1.5398673269510083e-13,0.16097443947390916,0.5684000485734776,0.7201893987693017,0.8351684508787682,0.5506911473339338,0.011713237582848555,0.020634249544770188,0.03620864424240586,0.004771880884379733,0.8379532554745834,0.9426759992627528
Fix_c_d_MO,0.8971496922081779,0.35242300461697457,0.35529534685200354,0.46524913755804886,0.28948375105641366,0.44198023520537094,0.6749592542281974,1.7488513180097568e-10,0.5684805773914002,0.6486722291173926,1.4302046982275808e-13,0.3449081412387184,0.449088041079645,5.740595671592089e-10,0.31723753816640365,0.22477275371101502,6.7529128848964775e-28,0.6169660796988611,0.8502076823503395,2.5358584276665887e-17,0.6939871441283213,0.902001932633932,4.840633818588331e-19,0.4244714713029906,0.8539713758966481,4.975226593495103e-16,0.38022995479085736,0.7680183588051012,,0.40947702281739545,0.31826958579397663,0.35787617576343445,0.5320407178114325,0.33200960477795083,0.0808776132101604,0.3169561286285505,0.8907286495447816,0.38325388877054906,0.7201893987693017,0.41059917794716055,5.215620485580324e-10,0.9888291132913863,0.6219251369357187,3.783243585048696e-12,0.4870874581740459,0.597964427501928,7.384067757557884e-09,0.449088041079645,0.18833497788159306,2.1194733076402727e-14,0.7451333469267869,0.7992199089369582,0.7042955709965101,0.4647076518353856,0.8420667357756951,0.7864727676248328,0.836339880999247,0.9572599674523139,0.6579189878267413,0.5390075292932524
SCARED_P,0.0014268712578451282,0.8351684508787682,0.7369851650831918,0.7992199089369582,0.7441828807758362,0.031021653113081922,0.006915154872586455,0.7014985788925588,0.019779123534089657,0.012448974568196351,0.39943773757532297,0.1667858291572032,0.03970077540261628,0.3978657735325367,0.04895524776422413,0.14065932148826668,0.3220663135547399,0.06416248804042053,0.007295653292287824,0.9203887008039628,0.06897212014823433,0.022187812746384313,0.623840347099165,0.24135924054213628,0.06865558630099891,0.6145863284167323,0.17440246644900434,0.10442854437582644,0.40947702281739545,,0.11870526912310218,0.1408415784643217,0.06654306046913219,0.13349698660773301,0.3076400175878683,0.22760808022591847,0.7556388802693401,0.8155402649795135,0.10066720209650881,0.007818643489896939,0.22156674352129732,0.01930909883034985,0.0537232909825069,0.3449081412387184,0.08701352284156874,0.4473368155125275,0.4875475758226957,0.06716917072295375,0.17927605093363247,0.13913519947312752,0.9602698946521073,0.8420667357756951,0.5208378427270439,0.7936390877099179,0.26737674657110205,0.35293401578511624,0.5119307167536149,0.33744296050801875,0.9201268445867927,0.8827392171243158
meanRT-a_a,0.6735544506633695,0.3114404705182531,0.35003177240360833,0.45523145009678584,0.3552058607083085,0.8144910614671422,0.014260137230072351,0.3114404705182531,0.8420667357756951,0.013626942720977881,0.1727328801332082,0.9387851538980406,0.10564361824935849,0.7191987613943458,0.8682328911126178,0.2426666865102723,0.3585017463834268,0.8420667357756951,0.000941233671056891,0.15740094728067647,0.9036411065109198,0.0007262387916384441,0.05104336664343112,0.6227465035292531,0.09940120470156356,0.23555912244136798,0.7934768104190879,0.030727178243252714,0.31826958579397663,0.11870526912310218,,7.516475962108526e-33,1.1216188345197375e-19,3.695765122520658e-27,0.012824616996785738,0.326523864089751,0.19670376273350987,0.8112315094228125,0.623715024892756,0.3224645252912504,0.3543161520152972,0.797092847245383,0.07252389334561264,0.9412536911329706,0.6757329859112455,0.5383380833549543,0.16113939406107913,0.9282674520290581,0.7566519001956352,0.73101253186579,0.9749784008026243,0.8420667357756951,0.8583290336049351,0.5527895255720708,0.7798698384864796,0.9323955826438609,0.9319643101458085,0.9452515296058831,0.5303596681394973,0.4035821447029207
meanRT-a_d,0.762588368906856,0.35787617576343445,0.4018242679347875,0.5153199102783506,0.4018242679347875,0.995607242708129,0.024100791129276048,0.3560555642960327,0.9956197732297062,0.014823844735304294,0.2016848543658653,0.8155942270507915,0.10762740335668819,0.7740381039460823,0.9783429956297192,0.25783940275331935,0.442781208842466,0.6061691393034233,0.0015762639002337528,0.1998700543999263,0.7936390877099179,0.0007587044065135596,0.05168296400804436,0.5162769630820063,0.1264011137442405,0.276937335185697,0.672156521433938,0.036065399172334096,0.35787617576343445,0.1408415784643217,7.516475962108526e-33,,7.991858460028075e-22,1.0522687295316276e-27,0.06402865577842475,0.3367126338658642,0.08074162187612578,0.9576577671583799,0.8472004732121613,0.3879201994373676,0.36696632986976585,0.8961344208887274,0.10759890360237714,0.9501297710677662,0.7451333469267869,0.6224803242214335,0.19044020914909565,0.9615414176700352,0.8374808130178355,0.653350144382526,0.938791681757445,0.906140204505098,0.9783429956297192,0.6672509449306925,0.8971496922081779,0.9282674520290581,0.9255578726798509,0.9724989045113424,0.48164048751185046,0.40066310203081185
meanRT-c_a,0.762588368906856,0.29761216672167834,0.33989932907241677,0.43293786721700545,0.3078168968843383,0.8310259982519398,0.00815771117235836,0.5486496772753293,0.8203378547501816,0.002647760552955058,0.33744296050801875,0.977366438064778,0.006915154872586455,0.8344975026639093,0.7626164308030203,0.054772603386252575,0.6229740587846334,0.8137489775257126,0.0031802920571017547,0.3704539950474755,0.9615414176700352,0.0008643111071099294,0.17038879482822933,0.7224848508247013,0.024910712403568215,0.3904922986740645,0.902677653517929,0.025332845303926835,0.5320407178114325,0.06654306046913219,1.1216188345197375e-19,7.991858460028075e-22,,6.568487796442651e-23,0.15740094728067647,0.3294137487744054,0.23586240400682712,0.7556388802693401,0.7181524505950172,0.34539892124925115,0.35502001987141807,0.7014985788925588,0.02349107105141647,0.8989509504100881,0.5347712349590127,0.26737674657110205,0.3537699352488377,0.7224848508247013,0.5320407178114325,0.6579189878267413,0.815077623351368,0.7634935237373279,0.815077623351368,0.8913597048995143,0.5865565471538757,0.6145863284167323,0.6486722291173926,0.6443405610528083,0.8558568288596943,0.7912771305182507
meanRT-c_d,0.7982468688416815,0.3847459050917241,0.397362770353026,0.5213374117387453,0.39181761201532606,0.9993615298440159,0.020727939669443626,0.5134478505978226,0.9956197732297062,0.010758515746855052,0.39021937506782345,0.7880843962590288,0.06249604218178995,0.9282674520290581,0.9893459494277203,0.11394907421545548,0.513370721786632,0.5858400521391417,0.0015622922838987418,0.27092951087280426,0.8020986406315743,0.0007164095494255405,0.12149989914216461,0.4525083157975489,0.057199023069855776,0.3758897342142942,0.6503177136783092,0.008631541167843778,0.33200960477795083,0.13349698660773301,3.695765122520658e-27,1.0522687295316276e-27,6.568487796442651e-23,,0.03864508237607291,0.28613244633442675,0.11160606736031048,0.9582545416636324,0.8517266531705656,0.36384281814775893,0.29565036662163696,0.8081054405929823,0.041026710232745546,0.9615414176700352,0.7992199089369582,0.3904922986740645,0.35825340322030613,0.9922322814994562,0.5620369097123538,0.7248011946454429,0.9993615298440159,0.9872542006468551,0.9105718577244694,0.7451333469267869,0.8918539227697148,0.9611992602120969,0.9953653163348162,0.9193784527359785,0.6770596681110014,0.48170458944736017
msTotal.a_a,0.8014962550248024,0.33744296050801875,0.2625920650424952,0.40140558035466817,0.3544746178912642,0.07745840718180906,0.010204912448865037,0.13539870723301972,0.03786320892465923,0.03360721018862523,0.17407269891623692,0.1188897137257591,0.03909195203426426,0.3275839891579811,0.050431178512206694,0.026185722291728695,0.11850065808687835,0.05139486017189525,0.0010772706873018103,0.027285966084907718,0.026740374475858662,0.001534849013359503,0.050713477396257686,0.11299990294386614,0.003168593030845368,0.15871202919749922,0.023543404116677408,0.001004028881514024,0.0808776132101604,0.3076400175878683,0.012824616996785738,0.06402865577842475,0.15740094728067647,0.03864508237607291,,0.3315844795809982,0.7476207327339208,0.11507987431454314,0.017982548969096773,0.06018868870876132,0.815077623351368,0.02131224340565913,0.04331004600907288,0.5559952129102076,0.03693848891817679,0.06654306046913219,0.3850789217594472,0.01743541782721392,0.01948275720118775,0.5764660180427978,0.8020986406315743,0.8903676450332967,0.8189095527240294,0.7191987613943458,0.276937335185697,0.3449081412387184,0.5221754549391104,0.449088041079645,0.762588368906856,0.7117780387301025
msTotal.a_c,0.3506557216697526,0.793287677484882,0.762588368906856,0.7431072888808306,0.7680827664451,0.2581588418994622,0.020059784929151597,0.8827392171243158,0.17808386845446153,0.02464360104296252,0.9888291132913863,0.2016848543658653,0.1250923627721402,0.9304206974205075,0.30533163666303925,0.05777760111846045,0.4916142365413084,0.25393863731976996,0.04935461782177554,0.7740381039460823,0.19767837898534082,0.03747087563093481,0.8606150618367528,0.32930185453761374,0.10762740335668819,0.8047246541733171,0.3207394812427126,0.028722161013473864,0.3169561286285505,0.22760808022591847,0.326523864089751,0.3367126338658642,0.3294137487744054,0.28613244633442675,0.3315844795809982,,0.17440138653897805,0.5932071169932209,0.21608170916090041,0.08253539255846361,0.658260364510664,0.0651225005743454,0.02924346880435561,0.432392311245658,0.07572319109850845,0.19794119472977112,0.9192047962347447,0.3188555238142909,0.12410317235500254,0.6621198513170736,0.6559143288668096,0.9759281939430446,0.7441828807758362,0.3913873067079457,0.3422063603081021,0.29761216672167834,0.6646315322622064,0.8458017055690872,0.8379532554745834,0.6050751194443605
msTotal.d_a,0.7191987613943458,0.875264824295577,0.8145756844522853,0.7923501707665126,0.9289471226895034,0.7626164308030203,0.3663447352419651,0.6219145079978777,0.8199320971561976,0.15012191770111352,0.8961344208887274,0.8458017055690872,0.494286119503961,0.9888291132913863,0.9036411065109198,0.4170889460673841,0.8192239001844952,0.9520485243548394,0.5486448712830392,0.647687234761975,0.8592253544140861,0.30378044485436645,0.8398722544487287,0.9210184551514501,0.8351684508787682,0.9953653163348162,0.9956197732297062,0.723109263445446,0.8907286495447816,0.7556388802693401,0.19670376273350987,0.08074162187612578,0.23586240400682712,0.11160606736031048,0.7476207327339208,0.17440138653897805,,0.851387701912383,0.6636662732155374,0.7174928030905524,0.9115458544907388,0.8085538301615406,0.3932537980301144,0.7043600136681222,0.995607242708129,0.5014151990379319,0.7441828807758362,0.9036411065109198,0.8918539227697148,0.906140204505098,0.7088613811087081,0.8508710558812727,0.851387701912383,0.9148798345243813,0.9296405472769421,0.8858402623135013,0.9617157486607347,0.8420667357756951,0.9705854534041007,0.9304206974205075
msTotal.d_c,0.8947434940438662,0.8918539227697148,0.8748767840148362,0.9705854534041007,0.9240710342608299,0.8351684508787682,0.8472004732121613,0.7551089352365356,0.5099768465096782,0.8759071693415532,0.26199679444264595,0.5823339181335085,0.8420667357756951,0.7917168343701245,0.5523295508414278,0.9832297735060274,0.26387428344011904,0.5654966123754852,0.8420667357756951,0.762588368906856,0.4875475758226957,0.9749784008026243,0.35003177240360833,0.5392231105019056,0.9240710342608299,0.6745516455463653,0.3663447352419651,0.7191987613943458,0.38325388877054906,0.8155402649795135,0.8112315094228125,0.9576577671583799,0.7556388802693401,0.9582545416636324,0.11507987431454314,0.5932071169932209,0.851387701912383,,0.8558853867933989,0.8420667357756951,0.6145863284167323,0.7935207958318126,0.9888291132913863,0.2897973224658174,0.6411834731504805,0.9054062768888124,0.9452515296058831,0.5776855262093246,0.837025478329747,0.4855019162850306,0.9615414176700352,0.5792453036247093,0.2983549102326869,0.8976482466371288,0.7544705026875609,0.5992689825920591,0.30755255006029103,0.730248799834513,0.9203887008039628,0.902001932633932
pctFirstFixa_aBG,0.2763070942855717,0.46692203281132477,0.5792453036247093,0.5486448712830392,0.405458042019724,2.892288367136739e-12,5.14595199647678e-05,0.23117504990753898,4.807990413715186e-10,0.0001735404628981981,0.6227465035292531,5.036339032830088e-08,0.0004125822850966742,0.8025971362339701,2.9388597599106327e-08,0.0006908176702560532,0.7608881135177694,1.0530159206040145e-13,0.00034710347644590527,0.2426666865102723,1.2491907347147858e-08,0.0012440493197274796,0.45495858031253406,9.22216499563347e-06,0.0007703013559334492,0.5728648255620318,6.904300495079941e-07,0.005261290519707189,0.7201893987693017,0.10066720209650881,0.623715024892756,0.8472004732121613,0.7181524505950172,0.8517266531705656,0.017982548969096773,0.21608170916090041,0.6636662732155374,0.8558853867933989,,0.0003489677998836335,0.34690940910297763,3.149394043929157e-12,0.0015431023248332959,0.7380626163154049,2.705981684421664e-10,0.007073086446909711,0.5153199102783506,6.550810271019489e-09,0.042169592341387646,0.8203378547501816,0.7753075865323168,0.6669553843236422,0.6636662732155374,0.751604163568842,2.526864254984141e-06,3.044721566590241e-05,2.022374993053802e-05,4.467612585666109e-05,0.9615414176700352,0.8635961366593122
pctFirstFixa_aEY,0.2578497527258097,0.8836622970419743,0.9663038385288367,0.9255578726798509,0.9193262639888822,0.0006305659262526171,7.85113261180924e-07,0.5558116373881279,0.00041669332922904885,6.387945043166877e-07,0.39181761201532606,0.003257221550763634,8.784279767063609e-07,0.2070826635538966,0.001842554884366495,2.7210161333791136e-06,0.32602935430954416,0.0005916457774283082,7.35414405636991e-11,0.9036411065109198,0.001480808152466991,1.0675332706869394e-09,0.6559143288668096,0.01581598522176456,5.682788658383821e-09,0.36620647318588645,0.005717377364415403,2.906092362683843e-10,0.41059917794716055,0.007818643489896939,0.3224645252912504,0.3879201994373676,0.34539892124925115,0.36384281814775893,0.06018868870876132,0.08253539255846361,0.7174928030905524,0.8420667357756951,0.0003489677998836335,,0.31267603612102346,0.0004934413010209141,1.0654783665014819e-12,0.2818497581326253,0.000938852587016676,8.649576518950516e-09,0.5851174110356694,0.00040144571033396483,8.329594230042772e-12,0.28914975224754497,0.6050751194443605,0.8059054456309983,0.7740381039460823,0.3663447352419651,0.007993421375289194,0.04466669710926837,0.020309194547616823,0.004634201738318033,0.4829427236191816,0.48164048751185046
pctFirstFixa_aMO,0.3009377348953742,0.3911150065638339,0.4244714713029906,0.45744081400809944,0.31010115800192983,0.29920497674241414,0.28781832097291316,6.302041021510516e-11,0.449088041079645,0.33744296050801875,3.0628541747034424e-07,0.2145321060119622,0.2845139373488676,8.384950829299986e-06,0.31826958579397663,0.18399069962587214,6.172664036351547e-10,0.29761216672167834,0.4216602194112761,1.9141513681000155e-11,0.48256243781069685,0.4963518333081042,1.8301547039017602e-07,0.2608512512211898,0.573594975343065,1.1725257827865432e-07,0.3114404705182531,0.3244825995539906,5.215620485580324e-10,0.22156674352129732,0.3543161520152972,0.36696632986976585,0.35502001987141807,0.29565036662163696,0.815077623351368,0.658260364510664,0.9115458544907388,0.6145863284167323,0.34690940910297763,0.31267603612102346,,0.8344824211598978,0.3704539950474755,3.369135604070897e-08,0.49230817562438856,0.6151861124461162,1.1295389360192668e-05,0.5952572105174603,0.22714359075210655,6.231859748986308e-11,0.958065190918817,0.715719658503375,0.9174646879211733,0.9187831515275786,0.40557547719837006,0.3451170965981832,0.4387756244761291,0.5234178221886495,0.995607242708129,0.8966588357603947
pctFirstFixa_dBG,0.05105980152294176,0.6736711029721927,0.8006207215884475,0.7936390877099179,0.6584544701487165,1.4091107297847188e-13,4.770033948587231e-05,0.5394988264614475,2.602640756967961e-18,5.850611378631943e-05,0.793287677484882,1.4091107297847188e-13,0.00014261663838453927,0.9323955826438609,2.554979459221197e-13,0.00022512713364778738,0.9572599674523139,4.519978749127788e-15,0.0006987693380682445,0.5221754549391104,8.595774994528653e-19,0.0008116923597519039,0.6559143288668096,1.1151685778487835e-10,0.0006937869541771628,0.7932304397155979,3.56163955789253e-12,0.0015622922838987418,0.9888291132913863,0.01930909883034985,0.797092847245383,0.8961344208887274,0.7014985788925588,0.8081054405929823,0.02131224340565913,0.0651225005743454,0.8085538301615406,0.7935207958318126,3.149394043929157e-12,0.0004934413010209141,0.8344824211598978,,8.357869188385612e-05,0.8763656698163509,2.2038272363578667e-12,0.0008883323640135798,0.6735544506633695,4.9788398791029384e-15,0.0032080711034587657,0.762588368906856,0.7880270630710706,0.9059520957440289,0.8502136136246253,0.837025478329747,3.3517854871348696e-05,4.453617357232998e-05,0.00017582270491347903,0.0001735404628981981,0.7740381039460823,0.8420667357756951
pctFirstFixa_dEY,0.16677556202939753,0.7199068724599769,0.8458017055690872,0.840194517770141,0.819912939415883,0.0002451727633247987,2.687177327366724e-09,0.578834046114662,0.00019391437960541692,2.623365644792358e-13,0.362684080634444,0.0009185675554863929,1.2083695870476003e-12,0.16463388702532142,0.00047794330987581917,2.1664356976077504e-11,0.345993869934387,0.0005511845302693428,1.465568875853625e-12,0.9204744492863836,0.0015251615162332579,1.1431716645361328e-17,0.8275390990282492,0.015633865261902857,1.9954300816732807e-16,0.39030638202762136,0.001974430901319772,1.3613363671439798e-15,0.6219251369357187,0.0537232909825069,0.07252389334561264,0.10759890360237714,0.02349107105141647,0.041026710232745546,0.04331004600907288,0.02924346880435561,0.3932537980301144,0.9888291132913863,0.0015431023248332959,1.0654783665014819e-12,0.3704539950474755,8.357869188385612e-05,,0.32889995179001835,0.00022277003090996977,4.758255618846027e-12,0.6277752993078337,0.00016501836459725336,2.0548652167574785e-11,0.18399069962587214,0.7556388802693401,0.7932304397155979,0.8669042702146202,0.5075660605008042,0.01200040688646422,0.024298102402189135,0.02064561759323975,0.005011185316874305,0.6323357615897921,0.6766008587296827
