Feature_1,Feature_2,r,p_uncorrected,p_fdr,significant
Dwell_a_a_BG,pctFirstFixa_dBG,0.8427482573779925,1.0962546137093206e-13,5.565600346524243e-13,True
Dwell_a_a_BG,pctFirstFixc_dBG,0.8334987115919097,3.5789217566478623e-13,1.6872059709911351e-12,True
Dwell_a_a_EY,Dwell_c_d_BG,-0.5901657081860383,1.2653111158820054e-05,2.609704176506636e-05,True
Dwell_a_a_EY,Dwell_c_a_BG,-0.551304596246683,5.915588533583903e-05,9.522654712598478e-05,True
Dwell_a_a_EY,pctFirstFixa_aEY,0.6843139492816301,1.1362771177141715e-07,2.884395760351359e-07,True
Dwell_a_a_EY,pctFirstFixa_aMO,-0.21168391447080345,0.15317714375836916,0.17736300856232218,False
Dwell_a_a_EY,pctFirstFixc_aBG,-0.6202505262811143,3.318215197140467e-06,7.82150725040253e-06,True
Dwell_a_a_EY,pctFirstFixa_dEY,0.7401891792573145,2.7507876410980533e-09,7.262079372498861e-09,True
Dwell_a_a_EY,pctFirstFixa_dBG,-0.5870793186156549,1.4406733957398654e-05,2.7966012976126802e-05,True
Dwell_a_a_EY,pctFirstFixc_dBG,-0.6045171260536173,6.796821682936682e-06,1.49530077024607e-05,True
Dwell_c_d_BG,Dwell_c_a_BG,0.9479285295173879,5.41998218792673e-24,1.788594122015821e-22,True
Dwell_c_d_BG,pctFirstFixa_aEY,-0.47161025035013154,0.0008188846302947056,0.0010008589925824178,True
Dwell_c_d_BG,pctFirstFixa_aMO,-0.18626764453112118,0.20998535780393388,0.22990210426569563,False
Dwell_c_d_BG,pctFirstFixc_aBG,0.7560033781906582,8.047705605045034e-10,2.309341608404227e-09,True
Dwell_c_d_BG,pctFirstFixa_dEY,-0.5083025229728418,0.0002645710624363626,0.00034923380241599867,True
Dwell_c_d_BG,pctFirstFixa_dBG,0.824207718964674,1.0946854018644017e-12,4.515577282690657e-12,True
Dwell_c_d_BG,pctFirstFixc_dBG,0.862607810244872,6.5442737364143695e-15,4.7991340733705377e-14,True
Dwell_c_a_BG,pctFirstFixa_aEY,-0.45564915033793435,0.0012888173448718468,0.0015465808138462162,True
Dwell_c_a_BG,pctFirstFixa_aMO,-0.22152639898239526,0.13452959330465059,0.15855273496619532,False
Dwell_c_a_BG,pctFirstFixc_aBG,0.810926917704125,4.854989295078985e-12,1.6864699656590155e-11,True
Dwell_c_a_BG,pctFirstFixa_dEY,-0.4782072974529482,0.0006745203257663441,0.0008399687075580889,True
Dwell_c_a_BG,pctFirstFixa_dBG,0.8278757026370068,7.09672031879113e-13,3.122556940268097e-12,True
Dwell_c_a_BG,pctFirstFixc_dBG,0.8566306022874904,1.5974582983224436e-14,1.0543224768928128e-13,True
pctFirstFixa_aEY,pctFirstFixa_aMO,-0.18090413253865342,0.223645777270583,0.23807453709449156,False
pctFirstFixa_aEY,pctFirstFixc_aBG,-0.49679293945434605,0.0003823118237912326,0.00048524193019656444,True
pctFirstFixa_aEY,pctFirstFixa_dEY,0.7994541038833778,1.6052005023987003e-11,5.044915864681629e-11,True
pctFirstFixa_aEY,pctFirstFixa_dBG,-0.5096521632030162,0.0002531754233014283,0.00034101179465090346,True
pctFirstFixa_aEY,pctFirstFixc_dBG,-0.5134329021570698,0.00022357980195337074,0.00030742222768588475,True
pctFirstFixa_aMO,pctFirstFixc_aBG,-0.1366732827158479,0.35963396435720246,0.37087252574336504,False
pctFirstFixa_aMO,pctFirstFixa_dEY,-0.1852683068646592,0.2124852781849611,0.22990210426569563,False
pctFirstFixa_aMO,pctFirstFixa_dBG,-0.03681492026042824,0.8059320217580043,0.8059320217580043,False
pctFirstFixa_aMO,pctFirstFixc_dBG,-0.12451969189734438,0.4043206977907065,0.41054101621825584,False
pctFirstFixc_aBG,pctFirstFixa_dEY,-0.5168319340090665,0.00019968830520017015,0.0002865093074611137,True
pctFirstFixc_aBG,pctFirstFixa_dBG,0.8053931709522817,8.728928847881861e-12,2.880546519801014e-11,True
pctFirstFixc_aBG,pctFirstFixc_dBG,0.8213796166020646,1.5187418694869464e-12,5.568720188118804e-12,True
pctFirstFixa_dEY,pctFirstFixa_dBG,-0.5686304734175488,3.0465193655357867e-05,5.434331841225998e-05,True
pctFirstFixa_dEY,pctFirstFixc_dBG,-0.5476641778810818,6.769315125087945e-05,0.00010637495196566771,True
pctFirstFixa_dBG,pctFirstFixc_dBG,0.8467389306144939,6.425911147112235e-14,3.855546688267341e-13,True
