Type,Feature_1,Feature_2,r,p_fdr,significant
feature-feature,Dwell_a_d_BG,Dwell_a_a_EY,-0.5961454043917798,7.632290469664291e-06,True
feature-feature,Dwell_a_d_BG,Dwell_c_d_BG,0.9373873412669976,6.572399933584082e-25,True
feature-feature,Dwell_a_d_BG,Dwell_c_d_EY,-0.507152594605917,0.0003238859233631857,True
feature-feature,Dwell_a_d_BG,Dwell_c_a_BG,0.9416290560199942,1.1159027065627198e-25,True
feature-feature,Dwell_a_d_BG,Dwell_c_a_EY,-0.5393808679863042,9.582737494913583e-05,True
feature-feature,Dwell_a_d_BG,pctFirstFixa_aEY,-0.49269432077433667,0.0005385430313309005,True
feature-feature,Dwell_a_d_BG,pctFirstFixa_aBG,0.7292632281893546,1.297315694753182e-09,True
feature-feature,Dwell_a_d_BG,pctFirstFixc_aEY,-0.4547481614096626,0.0017680381368844506,True
feature-feature,Dwell_a_d_BG,pctFirstFixc_aBG,0.7636609005895282,5.961446198817609e-11,True
feature-feature,Dwell_a_d_BG,pctFirstFixa_dEY,-0.5169509790133664,0.00023165223860548755,True
feature-feature,Dwell_a_d_BG,pctFirstFixa_dBG,0.8760811753787947,1.3518800515976693e-17,True
feature-feature,Dwell_a_d_BG,pctFirstFixc_dEY,-0.40640589580464415,0.007092138893305436,True
feature-feature,Dwell_a_d_BG,pctFirstFixc_dBG,0.8406023698597485,5.945043951942297e-15,True
feature-feature,Dwell_a_d_BG,msTotal.a_a,-0.3295346778962325,0.040973823235093056,True
feature-feature,Dwell_a_d_BG,pctOnBackground.a_a,0.6316794887207638,1.151898449688494e-06,True
feature-feature,Dwell_a_d_BG,pctOnBackground.a_c,0.6015992923857509,5.864180438793296e-06,True
feature-feature,Dwell_a_d_BG,pctOnBackground.d_a,0.5780634847153027,1.8110874506328956e-05,True
feature-feature,Dwell_a_d_BG,pctOnBackground.d_c,0.5777017561002497,1.8366060092645476e-05,True
feature-feature,Dwell_a_d_BG,ARI_6_P,0.33383467693214836,0.037646356071413326,True
feature-feature,Dwell_a_d_BG,SCARED_P,0.35137600500060123,0.026000350279863253,True
feature-feature,Dwell_a_d_EY,Dwell_a_a_BG,-0.5642411807350418,3.3836554947382575e-05,True
feature-feature,Dwell_a_d_EY,Dwell_a_a_EY,0.936240579141858,1.0179368849589352e-24,True
feature-feature,Dwell_a_d_EY,Dwell_c_d_BG,-0.5540359371409505,5.3130922641068555e-05,True
feature-feature,Dwell_a_d_EY,Dwell_c_d_EY,0.8970375214203509,1.5992353011131126e-19,True
feature-feature,Dwell_a_d_EY,Dwell_c_a_BG,-0.5264230697043772,0.0001626125164458388,True
feature-feature,Dwell_a_d_EY,Dwell_c_a_EY,0.9109475899172325,4.015473998374542e-21,True
feature-feature,Dwell_a_d_EY,pctFirstFixa_aEY,0.6338467978739918,1.0216200972283563e-06,True
feature-feature,Dwell_a_d_EY,pctFirstFixa_aBG,-0.5142942798034555,0.0002546166149550335,True
feature-feature,Dwell_a_d_EY,pctFirstFixc_aEY,0.5976222347394288,7.13037315738264e-06,True
feature-feature,Dwell_a_d_EY,pctFirstFixc_aBG,-0.5949760665228495,8.049831310804564e-06,True
feature-feature,Dwell_a_d_EY,pctFirstFixa_dEY,0.8173180686669673,1.4990007708704877e-13,True
feature-feature,Dwell_a_d_EY,pctFirstFixa_dBG,-0.5412944329640861,8.936220481712809e-05,True
feature-feature,Dwell_a_d_EY,pctFirstFixc_dEY,0.6175551230407896,2.549777689465264e-06,True
feature-feature,Dwell_a_d_EY,pctFirstFixc_dBG,-0.5946832148735893,8.140923393722135e-06,True
feature-feature,Dwell_a_d_EY,meanRT-a_a,0.3823873112894219,0.01279458243796953,True
feature-feature,Dwell_a_d_EY,meanRT-c_a,0.43975146638107626,0.002783747628773335,True
feature-feature,Dwell_a_d_EY,meanRT-a_d,0.3794663505823064,0.013748109793238908,True
feature-feature,Dwell_a_d_EY,meanRT-c_d,0.3926454231190326,0.009980136408320593,True
feature-feature,Dwell_a_d_EY,msTotal.a_a,0.33435935687550056,0.03732658603481909,True
feature-feature,Dwell_a_d_EY,msTotal.a_c,0.3453653409069481,0.029399547873256587,True
feature-feature,Dwell_a_d_EY,pctOnBackground.a_a,-0.4699939632687081,0.0011215977087718938,True
feature-feature,Dwell_a_d_EY,pctOnBackground.a_c,-0.45911960904202276,0.00155284803774783,True
feature-feature,Dwell_a_d_EY,pctOnBackground.d_a,-0.4533906745682072,0.0018409092586569582,True
feature-feature,Dwell_a_d_EY,pctOnBackground.d_c,-0.5058876073928498,0.0003383187040275667,True
feature-feature,Dwell_a_d_EY,ARI_6_P,-0.3606595948327823,0.021348212755084008,True
feature-feature,Dwell_a_d_EY,SCARED_P,-0.37509307755431304,0.015184685717521648,True
feature-feature,Dwell_a_d_MO,Dwell_a_a_MO,0.8357611867004155,1.2000285809003587e-14,True
feature-feature,Dwell_a_d_MO,Dwell_c_d_EY,-0.32673754874831,0.04251327862656213,True
feature-feature,Dwell_a_d_MO,Dwell_c_d_MO,0.873394706491465,2.1806192910901097e-17,True
feature-feature,Dwell_a_d_MO,Dwell_c_a_MO,0.8092566671937399,4.1654070841342325e-13,True
feature-feature,Dwell_a_d_MO,pctFirstFixa_aMO,0.6555084249928593,2.720422649732323e-07,True
feature-feature,Dwell_a_d_MO,pctFirstFixc_aMO,0.7523458649902071,1.746933188063631e-10,True
feature-feature,Dwell_a_d_MO,pctFirstFixa_dMO,0.8360653948846359,1.1572465586453632e-14,True
feature-feature,Dwell_a_d_MO,pctFirstFixc_dEY,-0.2886247512913758,0.08822066927113227,True
feature-feature,Dwell_a_d_MO,pctFirstFixc_dMO,0.689219921744815,2.9015594809913647e-08,True
feature-feature,Dwell_a_a_BG,Dwell_a_a_EY,-0.5818369942450704,1.5192945980756352e-05,True
feature-feature,Dwell_a_a_BG,Dwell_c_d_BG,0.919245832796344,3.957622801296366e-22,True
feature-feature,Dwell_a_a_BG,Dwell_c_d_EY,-0.47772407395392064,0.0008780153264047371,True
feature-feature,Dwell_a_a_BG,Dwell_c_a_BG,0.8943096502657628,2.900702814659419e-19,True
feature-feature,Dwell_a_a_BG,Dwell_c_a_EY,-0.49866241982614323,0.00043700902377071367,True
feature-feature,Dwell_a_a_BG,pctFirstFixa_aEY,-0.4792290213734564,0.0008427429549505563,True
feature-feature,Dwell_a_a_BG,pctFirstFixa_aBG,0.7803055718637534,1.0876001494835211e-11,True
feature-feature,Dwell_a_a_BG,pctFirstFixc_aEY,-0.3995517478767995,0.008421781258273493,True
feature-feature,Dwell_a_a_BG,pctFirstFixc_aBG,0.7279972306179686,1.4399402242857152e-09,True
feature-feature,Dwell_a_a_BG,pctFirstFixa_dEY,-0.5040026587685603,0.00036197624366651835,True
feature-feature,Dwell_a_a_BG,pctFirstFixa_dBG,0.8061503781332723,5.866944828222232e-13,True
feature-feature,Dwell_a_a_BG,pctFirstFixc_dEY,-0.37772684208126867,0.014309932408225845,True
feature-feature,Dwell_a_a_BG,pctFirstFixc_dBG,0.8273489416219539,4.008995231824809e-14,True
feature-feature,Dwell_a_a_BG,msTotal.a_a,-0.29394811837563717,0.0804045476640436,True
feature-feature,Dwell_a_a_BG,pctOnBackground.a_a,0.6706442834748492,1.032178708724853e-07,True
feature-feature,Dwell_a_a_BG,pctOnBackground.a_c,0.6272264053104135,1.4900756886633177e-06,True
feature-feature,Dwell_a_a_BG,pctOnBackground.d_a,0.6045811510277606,5.018165491457091e-06,True
feature-feature,Dwell_a_a_BG,pctOnBackground.d_c,0.6095772943392419,3.922635802873233e-06,True
feature-feature,Dwell_a_a_BG,ARI_6_P,0.34658243393645854,0.02876520951919247,True
feature-feature,Dwell_a_a_BG,SCARED_P,0.3294397552640754,0.040973823235093056,True
feature-feature,Dwell_a_a_EY,Dwell_c_d_BG,-0.5838122766828808,1.3869144530673129e-05,True
feature-feature,Dwell_a_a_EY,Dwell_c_d_EY,0.8884218949656355,9.847657411585517e-19,True
feature-feature,Dwell_a_a_EY,Dwell_c_a_BG,-0.5523445650200182,5.665153244244591e-05,True
feature-feature,Dwell_a_a_EY,Dwell_c_a_EY,0.904621983138362,2.2090465657438844e-20,True
feature-feature,Dwell_a_a_EY,pctFirstFixa_aEY,0.6317132620550141,1.151898449688494e-06,True
feature-feature,Dwell_a_a_EY,pctFirstFixa_aBG,-0.5407168696641595,9.102238623361887e-05,True
feature-feature,Dwell_a_a_EY,pctFirstFixc_aEY,0.5459804430051018,7.369135315488302e-05,True
feature-feature,Dwell_a_a_EY,pctFirstFixc_aBG,-0.5960719961754051,7.632290469664291e-06,True
feature-feature,Dwell_a_a_EY,pctFirstFixa_dEY,0.7213516270450196,2.480357097491633e-09,True
feature-feature,Dwell_a_a_EY,pctFirstFixa_dBG,-0.5423045082847797,8.578611827100049e-05,True
feature-feature,Dwell_a_a_EY,pctFirstFixc_dEY,0.5639455175999605,3.4185011618934824e-05,True
feature-feature,Dwell_a_a_EY,pctFirstFixc_dBG,-0.5740874376183245,2.1510109360347024e-05,True
feature-feature,Dwell_a_a_EY,meanRT-a_a,0.3870550075742246,0.011418709341755914,True
feature-feature,Dwell_a_a_EY,meanRT-c_a,0.40386992087930096,0.007566175598046529,True
feature-feature,Dwell_a_a_EY,meanRT-a_d,0.36457480348828253,0.019491181800218294,True
feature-feature,Dwell_a_a_EY,meanRT-c_d,0.3718684902217039,0.016484390459613425,True
feature-feature,Dwell_a_a_EY,msTotal.a_a,0.387431823638676,0.011325524905746568,True
feature-feature,Dwell_a_a_EY,msTotal.a_c,0.3459564912323919,0.02909297557269704,True
feature-feature,Dwell_a_a_EY,pctOnBackground.a_a,-0.4960251865281178,0.00048181779961922603,True
feature-feature,Dwell_a_a_EY,pctOnBackground.a_c,-0.44699096799883553,0.0022244367112533134,True
feature-feature,Dwell_a_a_EY,pctOnBackground.d_a,-0.41841086055673055,0.005177027504656435,True
feature-feature,Dwell_a_a_EY,pctOnBackground.d_c,-0.5015971985840006,0.00039383609378312905,True
feature-feature,Dwell_a_a_EY,ARI_6_P,-0.30529714235544747,0.06494358466124116,True
feature-feature,Dwell_a_a_EY,SCARED_P,-0.39473636765470455,0.009517194015029226,True
feature-feature,Dwell_a_a_MO,Dwell_c_d_MO,0.75167336279718,1.8414026171454323e-10,True
feature-feature,Dwell_a_a_MO,Dwell_c_a_MO,0.7574081387030358,1.09173704312364e-10,True
feature-feature,Dwell_a_a_MO,pctFirstFixa_aMO,0.7567044763109654,1.1630131980131848e-10,True
feature-feature,Dwell_a_a_MO,pctFirstFixc_aMO,0.7845943407803977,6.962122596063192e-12,True
feature-feature,Dwell_a_a_MO,pctFirstFixa_dMO,0.6581822612266921,2.318623116653465e-07,True
feature-feature,Dwell_a_a_MO,pctFirstFixc_dMO,0.6057850073887412,4.721885855450433e-06,True
feature-feature,Dwell_c_d_BG,Dwell_c_d_EY,-0.5091930898408754,0.00030436550384461313,True
feature-feature,Dwell_c_d_BG,Dwell_c_a_BG,0.9492942472830598,4.069443994680931e-27,True
feature-feature,Dwell_c_d_BG,Dwell_c_a_EY,-0.5187996315909367,0.00021626620097818663,True
feature-feature,Dwell_c_d_BG,pctFirstFixa_aEY,-0.4448481857460832,0.002379430068867119,True
feature-feature,Dwell_c_d_BG,pctFirstFixa_aBG,0.6747358173997318,7.85910639370331e-08,True
feature-feature,Dwell_c_d_BG,pctFirstFixc_aEY,-0.4065981520591574,0.00706842673867962,True
feature-feature,Dwell_c_d_BG,pctFirstFixc_aBG,0.7504482692654515,2.0464569599543214e-10,True
feature-feature,Dwell_c_d_BG,pctFirstFixa_dEY,-0.4858822737632872,0.000672476247792515,True
feature-feature,Dwell_c_d_BG,pctFirstFixa_dBG,0.8011767306124479,1.063653812395053e-12,True
feature-feature,Dwell_c_d_BG,pctFirstFixc_dEY,-0.3944507733337911,0.009552666447418841,True
feature-feature,Dwell_c_d_BG,pctFirstFixc_dBG,0.8636633170766954,1.3647910628434973e-16,True
feature-feature,Dwell_c_d_BG,msTotal.a_a,-0.31708899315660455,0.05195875450874001,True
feature-feature,Dwell_c_d_BG,pctOnBackground.a_a,0.6560562896273094,2.6377879247262226e-07,True
feature-feature,Dwell_c_d_BG,pctOnBackground.a_c,0.6064748773621479,4.587107750075839e-06,True
feature-feature,Dwell_c_d_BG,pctOnBackground.d_a,0.5830381760411578,1.4362472730782017e-05,True
feature-feature,Dwell_c_d_BG,pctOnBackground.d_c,0.5975998755492903,7.13037315738264e-06,True
feature-feature,Dwell_c_d_BG,ARI_6_P,0.28753955151200816,0.08972158260528827,True
feature-feature,Dwell_c_d_BG,SCARED_P,0.30682135890398055,0.06361842524078928,True
feature-feature,Dwell_c_d_EY,Dwell_c_d_MO,-0.29821750084354354,0.07428199606738424,True
feature-feature,Dwell_c_d_EY,Dwell_c_a_BG,-0.4643106643916899,0.0013339329902863257,True
feature-feature,Dwell_c_d_EY,Dwell_c_a_EY,0.9341854678239223,2.267402555279504e-24,True
feature-feature,Dwell_c_d_EY,Dwell_c_a_MO,-0.3290981865967332,0.04104410023475328,True
feature-feature,Dwell_c_d_EY,pctFirstFixa_aEY,0.6116077908624462,3.5229219496918507e-06,True
feature-feature,Dwell_c_d_EY,pctFirstFixa_aBG,-0.4777096182367087,0.0008780153264047371,True
feature-feature,Dwell_c_d_EY,pctFirstFixc_aEY,0.6407807957928738,6.77767179006123e-07,True
feature-feature,Dwell_c_d_EY,pctFirstFixc_aBG,-0.48800136988631876,0.0006306828178258045,True
feature-feature,Dwell_c_d_EY,pctFirstFixa_dEY,0.7844195917087556,7.051110587999323e-12,True
feature-feature,Dwell_c_d_EY,pctFirstFixa_dMO,-0.344227716542653,0.0300985893839847,True
feature-feature,Dwell_c_d_EY,pctFirstFixa_dBG,-0.5097514820374831,0.00029888764644640906,True
feature-feature,Dwell_c_d_EY,pctFirstFixc_dEY,0.7069062722876245,7.806261326237753e-09,True
feature-feature,Dwell_c_d_EY,pctFirstFixc_dMO,-0.2903571940152483,0.08575871562130272,True
feature-feature,Dwell_c_d_EY,pctFirstFixc_dBG,-0.5243156779807059,0.00017519667996439357,True
feature-feature,Dwell_c_d_EY,meanRT-c_a,0.3119078107875155,0.057553877493897135,True
feature-feature,Dwell_c_d_EY,msTotal.a_a,0.34484946193216964,0.029709767941679288,True
feature-feature,Dwell_c_d_EY,msTotal.a_c,0.30476624687892667,0.06556543642178597,True
feature-feature,Dwell_c_d_EY,pctOnBackground.a_a,-0.45138858062287596,0.0019530786609675342,True
feature-feature,Dwell_c_d_EY,pctOnBackground.a_c,-0.4241199729985246,0.004428045558923331,True
feature-feature,Dwell_c_d_EY,pctOnBackground.d_a,-0.4002231092645931,0.008328499332888996,True
feature-feature,Dwell_c_d_EY,pctOnBackground.d_c,-0.5138620353555027,0.00025826076972312135,True
feature-feature,Dwell_c_d_MO,Dwell_c_a_MO,0.793275381124792,2.6540752576402893e-12,True
feature-feature,Dwell_c_d_MO,pctFirstFixa_aMO,0.745853705164363,3.0526819059562574e-10,True
feature-feature,Dwell_c_d_MO,pctFirstFixc_aMO,0.7312366717624756,1.1040550899806496e-09,True
feature-feature,Dwell_c_d_MO,pctFirstFixa_dMO,0.806864616966464,5.397593455641577e-13,True
feature-feature,Dwell_c_d_MO,pctFirstFixc_dMO,0.8669591697593672,7.383034358505444e-17,True
feature-feature,Dwell_c_a_BG,Dwell_c_a_EY,-0.48605076448507806,0.0006701909626875123,True
feature-feature,Dwell_c_a_BG,pctFirstFixa_aEY,-0.42656313880414753,0.004118912323559659,True
feature-feature,Dwell_c_a_BG,pctFirstFixa_aBG,0.6695523079279821,1.1068072728371883e-07,True
feature-feature,Dwell_c_a_BG,pctFirstFixc_aEY,-0.4201850931450777,0.004942409891511223,True
feature-feature,Dwell_c_a_BG,pctFirstFixc_aBG,0.818051390641523,1.3681764512911228e-13,True
feature-feature,Dwell_c_a_BG,pctFirstFixa_dEY,-0.4699758860409793,0.0011215977087718938,True
feature-feature,Dwell_c_a_BG,pctFirstFixa_dBG,0.8082317360202934,4.600606815339517e-13,True
feature-feature,Dwell_c_a_BG,pctFirstFixc_dEY,-0.36628595015483983,0.018770312258338293,True
feature-feature,Dwell_c_a_BG,pctFirstFixc_dBG,0.8578186036325198,3.7436600245034386e-16,True
feature-feature,Dwell_c_a_BG,pctOnBackground.a_a,0.6092647187808988,3.973384912916548e-06,True
feature-feature,Dwell_c_a_BG,pctOnBackground.a_c,0.5863517383227443,1.2296721216688603e-05,True
feature-feature,Dwell_c_a_BG,pctOnBackground.d_a,0.5481573275598446,6.758137271177146e-05,True
feature-feature,Dwell_c_a_BG,pctOnBackground.d_c,0.5491079741166272,6.499171964196131e-05,True
feature-feature,Dwell_c_a_BG,ARI_6_P,0.3419031714193157,0.031633070843600675,True
feature-feature,Dwell_c_a_EY,Dwell_c_a_MO,-0.3041269223225474,0.06634293005758053,True
feature-feature,Dwell_c_a_EY,pctFirstFixa_aEY,0.6246622584608017,1.7141739893497592e-06,True
feature-feature,Dwell_c_a_EY,pctFirstFixa_aBG,-0.49177583759071863,0.0005558261717610749,True
feature-feature,Dwell_c_a_EY,pctFirstFixc_aEY,0.6790244885535309,5.9040319340689996e-08,True
feature-feature,Dwell_c_a_EY,pctFirstFixc_aBG,-0.535276302732851,0.00011327678693389233,True
feature-feature,Dwell_c_a_EY,pctFirstFixa_dEY,0.7969987343805167,1.7628036875420283e-12,True
feature-feature,Dwell_c_a_EY,pctFirstFixa_dMO,-0.28217868081075453,0.09893921023496619,True
feature-feature,Dwell_c_a_EY,pctFirstFixa_dBG,-0.5219362324803904,0.00019204225358670558,True
feature-feature,Dwell_c_a_EY,pctFirstFixc_dEY,0.6442620307256999,5.493926604544948e-07,True
feature-feature,Dwell_c_a_EY,pctFirstFixc_dBG,-0.5381661015760243,0.00010067621563804653,True
feature-feature,Dwell_c_a_EY,meanRT-c_a,0.4073265071064924,0.006936450962443378,True
feature-feature,Dwell_c_a_EY,meanRT-c_d,0.3105463754046705,0.059161337393341375,True
feature-feature,Dwell_c_a_EY,msTotal.a_a,0.32807380563433447,0.04139083335716135,True
feature-feature,Dwell_c_a_EY,pctOffscreen.d_c,-0.28684662137303735,0.09076087949710705,True
feature-feature,Dwell_c_a_EY,pctOnBackground.a_a,-0.49011119987615037,0.0005881259658607117,True
feature-feature,Dwell_c_a_EY,pctOnBackground.a_c,-0.5030050905819745,0.0003751640208049157,True
feature-feature,Dwell_c_a_EY,pctOnBackground.d_a,-0.4832749910984225,0.0007337536005541085,True
feature-feature,Dwell_c_a_EY,pctOnBackground.d_c,-0.5590802332300856,4.2595648648889844e-05,True
feature-feature,Dwell_c_a_EY,SCARED_P,-0.3281888595670189,0.04139083335716135,True
feature-feature,Dwell_c_a_MO,pctFirstFixa_aMO,0.6085703353358737,4.109733317177006e-06,True
feature-feature,Dwell_c_a_MO,pctFirstFixc_aMO,0.8696118073019082,4.460483851381362e-17,True
feature-feature,Dwell_c_a_MO,pctFirstFixa_dMO,0.8024331423933233,9.238723185340446e-13,True
feature-feature,Dwell_c_a_MO,pctFirstFixc_dMO,0.7525500412760402,1.7233716640044822e-10,True
feature-feature,pctFirstFixa_aEY,pctFirstFixa_aBG,-0.4941702529340411,0.0005123756698315221,True
feature-feature,pctFirstFixa_aEY,pctFirstFixc_aEY,0.6937377419581795,2.0853062234838576e-08,True
feature-feature,pctFirstFixa_aEY,pctFirstFixc_aBG,-0.4660281987489977,0.0012675412291322402,True
feature-feature,pctFirstFixa_aEY,pctFirstFixa_dEY,0.7936094870877035,2.569805416423217e-12,True
feature-feature,pctFirstFixa_aEY,pctFirstFixa_dBG,-0.48494043515296215,0.000694215532069516,True
feature-feature,pctFirstFixa_aEY,pctFirstFixc_dEY,0.7793856520038721,1.1897129768525142e-11,True
feature-feature,pctFirstFixa_aEY,pctFirstFixc_dBG,-0.4896329388939811,0.0005969922134207869,True
feature-feature,pctFirstFixa_aEY,msTotal.a_a,0.3075748560396995,0.06281953634418946,True
feature-feature,pctFirstFixa_aEY,msTotal.a_c,0.2876302168742685,0.08972158260528827,True
feature-feature,pctFirstFixa_aEY,pctOnBackground.a_a,-0.39238816562014495,0.010030365719931583,True
feature-feature,pctFirstFixa_aEY,pctOnBackground.a_c,-0.32419478844359956,0.044857719706628364,True
feature-feature,pctFirstFixa_aEY,pctOnBackground.d_a,-0.35290214984904017,0.025190561910816294,True
feature-feature,pctFirstFixa_aEY,pctOnBackground.d_c,-0.4138412491547672,0.00581081890425863,True
feature-feature,pctFirstFixa_aEY,SCARED_P,-0.39884417921272514,0.008536717337681188,True
feature-feature,pctFirstFixa_aMO,pctFirstFixc_aMO,0.5925159615902064,9.074630071126363e-06,True
feature-feature,pctFirstFixa_aMO,pctFirstFixa_dMO,0.6873238386470654,3.2848184668112844e-08,True
feature-feature,pctFirstFixa_aMO,pctFirstFixc_dMO,0.7696677930733364,3.271730014582979e-11,True
feature-feature,pctFirstFixa_aBG,pctFirstFixc_aEY,-0.4000865687676104,0.008328499332888996,True
feature-feature,pctFirstFixa_aBG,pctFirstFixc_aBG,0.7337020287866916,8.932519011832032e-10,True
feature-feature,pctFirstFixa_aBG,pctFirstFixa_dEY,-0.44452969610869375,0.002398396005211548,True
feature-feature,pctFirstFixa_aBG,pctFirstFixa_dBG,0.7793709214645385,1.1897129768525142e-11,True
feature-feature,pctFirstFixa_aBG,pctFirstFixc_dEY,-0.329037885687319,0.04104410023475328,True
feature-feature,pctFirstFixa_aBG,pctFirstFixc_dBG,0.6946944118891998,1.9506448952207864e-08,True
feature-feature,pctFirstFixa_aBG,msTotal.a_a,-0.3659855358947557,0.018877713223885977,True
feature-feature,pctFirstFixa_aBG,pctOnBackground.a_a,0.6058914801988204,4.714546555330896e-06,True
feature-feature,pctFirstFixa_aBG,pctOnBackground.a_c,0.5624548357684315,3.653023115783244e-05,True
feature-feature,pctFirstFixa_aBG,pctOnBackground.d_a,0.5696581723669935,2.6445376555591357e-05,True
feature-feature,pctFirstFixa_aBG,pctOnBackground.d_c,0.5470657220536532,7.046182845621325e-05,True
feature-feature,pctFirstFixc_aEY,pctFirstFixc_aBG,-0.5167041956530379,0.00023323462688074317,True
feature-feature,pctFirstFixc_aEY,pctFirstFixa_dEY,0.7759769307438147,1.6791761378057955e-11,True
feature-feature,pctFirstFixc_aEY,pctFirstFixa_dBG,-0.47273754322295236,0.0010285615343613864,True
feature-feature,pctFirstFixc_aEY,pctFirstFixc_dEY,0.7638680747383426,5.888378095746337e-11,True
feature-feature,pctFirstFixc_aEY,pctFirstFixc_dBG,-0.4117500068674907,0.00615207718637551,True
feature-feature,pctFirstFixc_aEY,msTotal.a_a,0.305909224911254,0.06453491941624115,True
feature-feature,pctFirstFixc_aEY,pctOnBackground.a_a,-0.36474742217545875,0.019443791292054716,True
feature-feature,pctFirstFixc_aEY,pctOnBackground.a_c,-0.34352822529699273,0.030548131031477885,True
feature-feature,pctFirstFixc_aEY,pctOnBackground.d_a,-0.3876321676956895,0.011287167117152422,True
feature-feature,pctFirstFixc_aEY,pctOnBackground.d_c,-0.45952076825683064,0.0015362379870738278,True
feature-feature,pctFirstFixc_aMO,pctFirstFixa_dMO,0.7082886154668805,7.0325439413838165e-09,True
feature-feature,pctFirstFixc_aMO,pctFirstFixc_dMO,0.6467330685360309,4.731628506737321e-07,True
feature-feature,pctFirstFixc_aBG,pctFirstFixa_dEY,-0.5000473577324235,0.00041561597496688786,True
feature-feature,pctFirstFixc_aBG,pctFirstFixa_dBG,0.7822849156900641,8.906156984611965e-12,True
feature-feature,pctFirstFixc_aBG,pctFirstFixc_dEY,-0.3792276051779115,0.013807670222067293,True
feature-feature,pctFirstFixc_aBG,pctFirstFixc_dBG,0.81718166576448,1.5135382549722253e-13,True
feature-feature,pctFirstFixc_aBG,msTotal.a_a,-0.33677425611330486,0.035421151949914124,True
feature-feature,pctFirstFixc_aBG,pctOnBackground.a_a,0.5443746379156792,7.885199153315377e-05,True
feature-feature,pctFirstFixc_aBG,pctOnBackground.a_c,0.5362085383063414,0.00010919184835277505,True
feature-feature,pctFirstFixc_aBG,pctOnBackground.d_a,0.5256253691324299,0.00016645908773781272,True
feature-feature,pctFirstFixc_aBG,pctOnBackground.d_c,0.5065425966187049,0.000330738265600976,True
feature-feature,pctFirstFixc_aBG,ARI_6_P,0.4160633091189258,0.005489827726478435,True
feature-feature,pctFirstFixa_dEY,pctFirstFixa_dBG,-0.5307803287627911,0.00013629613198921282,True
feature-feature,pctFirstFixa_dEY,pctFirstFixc_dEY,0.7874340441619292,5.0683469055370555e-12,True
feature-feature,pctFirstFixa_dEY,pctFirstFixc_dBG,-0.5097296964536392,0.00029888764644640906,True
feature-feature,pctFirstFixa_dEY,meanRT-a_a,0.3231816981056175,0.045650030151879364,True
feature-feature,pctFirstFixa_dEY,meanRT-c_a,0.37541765153405426,0.015116073624921544,True
feature-feature,pctFirstFixa_dEY,meanRT-a_d,0.30098031414528736,0.07050052598405909,True
feature-feature,pctFirstFixa_dEY,meanRT-c_d,0.354649783567155,0.0245482762385757,True
feature-feature,pctFirstFixa_dEY,msTotal.a_a,0.3322986373251922,0.0388814168810518,True
feature-feature,pctFirstFixa_dEY,msTotal.a_c,0.3360540677371831,0.03595447763130267,True
feature-feature,pctFirstFixa_dEY,pctOnBackground.a_a,-0.3760250203220231,0.014906597878594241,True
feature-feature,pctFirstFixa_dEY,pctOnBackground.a_c,-0.3623040297753946,0.020563193586943838,True
feature-feature,pctFirstFixa_dEY,pctOnBackground.d_a,-0.35248313119228303,0.02540231387314193,True
feature-feature,pctFirstFixa_dEY,pctOnBackground.d_c,-0.4125878341029355,0.006015950791719831,True
feature-feature,pctFirstFixa_dEY,SCARED_P,-0.31475834463066,0.054206665253002974,True
feature-feature,pctFirstFixa_dMO,pctFirstFixc_dEY,-0.29505702073415413,0.07912038849402664,True
feature-feature,pctFirstFixa_dMO,pctFirstFixc_dMO,0.7518378764214299,1.8235017725583542e-10,True
feature-feature,pctFirstFixa_dBG,pctFirstFixc_dEY,-0.43588466836328726,0.0031032409168421653,True
feature-feature,pctFirstFixa_dBG,pctFirstFixc_dBG,0.8304936147378351,2.551455686462873e-14,True
feature-feature,pctFirstFixa_dBG,msTotal.a_a,-0.3581954637079048,0.022572616510563293,True
feature-feature,pctFirstFixa_dBG,msTotal.a_c,-0.2838839730248149,0.09583862025411093,True
feature-feature,pctFirstFixa_dBG,pctOnBackground.a_a,0.552309637692555,5.665153244244591e-05,True
feature-feature,pctFirstFixa_dBG,pctOnBackground.a_c,0.5534787871768205,5.430072800266617e-05,True
feature-feature,pctFirstFixa_dBG,pctOnBackground.d_a,0.5186127933650866,0.00021722062527284995,True
feature-feature,pctFirstFixa_dBG,pctOnBackground.d_c,0.5136886739328432,0.00025924830391251593,True
feature-feature,pctFirstFixa_dBG,ARI_6_P,0.3315243115061295,0.0393472784943966,True
feature-feature,pctFirstFixa_dBG,SCARED_P,0.35291019996992234,0.025190561910816294,True
feature-feature,pctFirstFixc_dEY,pctFirstFixc_dBG,-0.46179826697446796,0.0014391950431825347,True
feature-feature,pctFirstFixc_dEY,msTotal.a_a,0.3588813141648649,0.022232965004229603,True
feature-feature,pctFirstFixc_dEY,pctOnBackground.a_a,-0.3319502512968916,0.03910366322123151,True
feature-feature,pctFirstFixc_dEY,pctOnBackground.a_c,-0.3273611632935334,0.041991119515315735,True
feature-feature,pctFirstFixc_dEY,pctOnBackground.d_a,-0.3096906107739464,0.06015349539775342,True
feature-feature,pctFirstFixc_dEY,pctOnBackground.d_c,-0.41143948089924304,0.0061945417117752295,True
feature-feature,pctFirstFixc_dBG,msTotal.a_a,-0.36852126266432866,0.017901508363012516,True
feature-feature,pctFirstFixc_dBG,pctOnBackground.a_a,0.589420325054472,1.0600368846632631e-05,True
